date_obj,Emerald%20bolts price
2019-08-30,129
2019-08-31,132
2019-09-01,134
2019-09-02,134
2019-09-03,129
2019-09-04,128
2019-09-05,127
2019-09-06,124
2019-09-07,124
2019-09-08,125
2019-09-09,124
2019-09-10,125
2019-09-11,128
2019-09-12,128
2019-09-13,130
2019-09-14,131
2019-09-15,130
2019-09-16,130
2019-09-17,132
2019-09-18,132
2019-09-19,133
2019-09-20,134
2019-09-21,136
2019-09-22,137
2019-09-23,138
2019-09-24,141
2019-09-25,147
2019-09-26,146
2019-09-27,145
2019-09-28,145
2019-09-29,146
2019-09-30,146
2019-10-01,146
2019-10-02,143
2019-10-03,140
2019-10-04,139
2019-10-05,135
2019-10-06,133
2019-10-07,132
2019-10-08,130
2019-10-09,130
2019-10-10,131
2019-10-11,130
2019-10-12,132
2019-10-13,132
2019-10-14,133
2019-10-15,134
2019-10-16,131
2019-10-17,130
2019-10-18,133
2019-10-19,135
2019-10-20,134
2019-10-21,135
2019-10-22,135
2019-10-23,129
2019-10-24,126
2019-10-25,125
2019-10-26,124
2019-10-27,121
2019-10-28,122
2019-10-29,122
2019-10-30,127
2019-10-31,124
2019-11-01,119
2019-11-02,117
2019-11-03,120
2019-11-04,121
2019-11-05,125
2019-11-06,125
2019-11-07,123
2019-11-08,122
2019-11-09,122
2019-11-10,121
2019-11-11,116
2019-11-12,116
2019-11-13,116
2019-11-14,117
2019-11-15,114
2019-11-16,116
2019-11-17,116
2019-11-18,115
2019-11-19,119
2019-11-20,124
2019-11-21,130
2019-11-22,133
2019-11-23,133
2019-11-24,129
2019-11-25,128
2019-11-26,130
2019-11-27,130
2019-11-28,130
2019-11-29,130
2019-11-30,128
2019-12-01,126
2019-12-02,125
2019-12-03,125
2019-12-04,130
2019-12-05,130
2019-12-06,131
2019-12-07,130
2019-12-08,129
2019-12-09,129
2019-12-10,131
2019-12-11,130
2019-12-12,130
2019-12-13,129
2019-12-14,125
2019-12-15,129
2019-12-16,133
2019-12-17,134
2019-12-18,132
2019-12-19,129
2019-12-20,131
2019-12-21,131
2019-12-22,133
2019-12-23,137
2019-12-24,132
2019-12-25,127
2019-12-26,126
2019-12-27,125
2019-12-28,124
2019-12-29,124
2019-12-30,123
2019-12-31,121
2020-01-01,124
2020-01-02,126
2020-01-03,127
2020-01-04,127
2020-01-05,129
2020-01-06,132
2020-01-07,133
2020-01-08,133
2020-01-09,132
2020-01-10,132
2020-01-11,133
2020-01-12,133
2020-01-13,133
2020-01-14,132
2020-01-15,129
2020-01-16,130
2020-01-17,131
2020-01-18,131
2020-01-19,132
2020-01-20,129
2020-01-21,129
2020-01-22,128
2020-01-23,127
2020-01-24,125
2020-01-25,124
2020-01-26,123
2020-01-27,121
2020-01-28,121
2020-01-29,121
2020-01-30,121
2020-01-31,122
2020-02-01,124
2020-02-02,122
2020-02-03,121
2020-02-04,118
2020-02-05,118
2020-02-06,120
2020-02-07,122
2020-02-08,124
2020-02-09,121
2020-02-10,120
2020-02-11,122
2020-02-12,123
2020-02-13,123
2020-02-14,124
2020-02-15,122
2020-02-16,122
2020-02-17,122
2020-02-18,122
2020-02-19,121
2020-02-20,122
2020-02-21,122
2020-02-22,122
2020-02-23,123
2020-02-24,127
2020-02-25,131
2020-02-26,130
2020-02-27,127
2020-02-28,128
2020-02-29,132
2020-03-01,131
2020-03-02,131
2020-03-03,132
2020-03-04,133
2020-03-05,132
2020-03-06,133
2020-03-07,131
2020-03-08,130
2020-03-09,127
2020-03-10,126
2020-03-11,123
2020-03-12,124
2020-03-13,124
2020-03-14,126
2020-03-15,121
2020-03-16,122
2020-03-17,121
2020-03-18,123
2020-03-19,122
2020-03-20,124
2020-03-21,124
2020-03-22,125
2020-03-23,123
2020-03-24,126
2020-03-25,129
2020-03-26,131
2020-03-27,132
2020-03-28,130
2020-03-29,130
2020-03-30,131
2020-03-31,130
2020-04-01,131
2020-04-02,130
2020-04-03,130
2020-04-04,131
2020-04-05,131
2020-04-06,127
2020-04-07,127
2020-04-08,129
2020-04-09,132
2020-04-10,133
2020-04-11,133
2020-04-12,133
2020-04-13,135
2020-04-14,136
2020-04-15,138
2020-04-16,142
2020-04-17,141
2020-04-18,137
2020-04-19,136
2020-04-20,136
2020-04-21,136
2020-04-22,135
2020-04-23,134
2020-04-24,134
2020-04-25,134
2020-04-26,135
2020-04-27,137
2020-04-28,138
2020-04-29,138
2020-04-30,138
2020-05-01,135
2020-05-02,136
2020-05-03,136
2020-05-04,134
2020-05-05,133
2020-05-06,131
2020-05-07,135
2020-05-08,139
2020-05-09,139
2020-05-10,138
2020-05-11,134
2020-05-12,132
2020-05-13,130
