date_obj,Rune%20shield%20(h3) price
2019-04-06,34796
2019-04-07,35138
2019-04-08,35238
2019-04-09,35965
2019-04-10,36482
2019-04-11,37188
2019-04-12,36796
2019-04-13,36111
2019-04-14,36150
2019-04-15,36661
2019-04-16,36859
2019-04-17,37129
2019-04-18,37284
2019-04-19,36751
2019-04-20,37391
2019-04-21,37624
2019-04-22,37240
2019-04-23,36970
2019-04-24,36483
2019-04-25,36480
2019-04-26,35908
2019-04-27,35256
2019-04-28,34329
2019-04-29,33455
2019-04-30,33410
2019-05-01,33303
2019-05-02,33912
2019-05-03,33132
2019-05-04,32838
2019-05-05,32504
2019-05-06,32648
2019-05-07,32671
2019-05-08,33005
2019-05-09,33025
2019-05-10,33828
2019-05-11,33382
2019-05-12,34193
2019-05-13,33949
2019-05-14,33100
2019-05-15,33439
2019-05-16,33116
2019-05-17,32786
2019-05-18,32888
2019-05-19,33183
2019-05-20,32996
2019-05-21,32833
2019-05-22,33087
2019-05-23,32663
2019-05-24,33008
2019-05-25,33006
2019-05-26,33621
2019-05-27,34089
2019-05-28,34290
2019-05-29,34704
2019-05-30,35711
2019-05-31,35667
2019-06-01,36059
2019-06-02,36292
2019-06-03,36471
2019-06-04,36163
2019-06-05,35210
2019-06-06,34560
2019-06-07,34787
2019-06-08,34606
2019-06-09,35439
2019-06-10,35439
2019-06-11,35295
2019-06-12,34664
2019-06-13,34857
2019-06-14,33730
2019-06-15,32825
2019-06-16,33172
2019-06-17,33507
2019-06-18,33778
2019-06-19,33547
2019-06-20,33638
2019-06-21,33671
2019-06-22,33721
2019-06-23,33848
2019-06-24,33765
2019-06-25,33899
2019-06-26,33913
2019-06-27,33444
2019-06-28,33444
2019-06-29,33655
2019-06-30,33723
2019-07-01,33723
2019-07-02,34258
2019-07-03,34745
2019-07-04,35205
2019-07-05,34979
2019-07-06,34780
2019-07-07,34955
2019-07-08,34773
2019-07-09,34894
2019-07-10,34794
2019-07-11,34747
2019-07-12,34353
2019-07-13,34353
2019-07-14,34529
2019-07-15,34529
2019-07-16,34688
2019-07-17,34835
2019-07-18,34801
2019-07-19,34060
2019-07-20,33832
2019-07-21,33041
2019-07-22,34188
2019-07-23,34641
2019-07-24,34641
2019-07-25,34552
2019-07-26,34672
2019-07-27,34335
2019-07-28,34335
2019-07-29,34791
2019-07-30,34752
2019-07-31,34473
2019-08-01,34473
2019-08-02,33951
2019-08-03,33562
2019-08-04,32508
2019-08-05,32363
2019-08-06,32460
2019-08-07,32066
2019-08-08,32242
2019-08-09,32607
2019-08-10,32242
2019-08-11,32899
2019-08-12,32932
2019-08-13,33269
2019-08-14,33153
2019-08-15,33328
2019-08-16,33150
2019-08-17,33150
2019-08-18,32226
2019-08-19,32709
2019-08-20,33120
2019-08-21,33144
2019-08-22,32873
2019-08-23,33859
2019-08-24,32845
2019-08-24,32845
2019-08-25,32845
2019-08-25,32845
2019-08-26,32246
2019-08-26,32246
2019-08-27,32547
2019-08-27,32547
2019-08-28,32285
2019-08-29,32826
2019-08-30,32405
2019-08-31,32405
2019-09-01,32636
2019-09-02,32636
2019-09-03,33150
2019-09-04,33792
2019-09-05,33792
2019-09-06,33436
2019-09-07,33387
2019-09-08,33376
2019-09-09,33376
2019-09-10,33588
2019-09-11,33505
2019-09-12,33505
2019-09-13,33507
2019-09-14,33554
2019-09-15,33067
2019-09-16,33340
2019-09-17,33340
2019-09-18,33449
2019-09-19,33449
2019-09-20,33134
2019-09-21,32927
2019-09-22,33052
2019-09-23,32860
2019-09-24,32860
2019-09-25,32838
2019-09-26,33204
2019-09-27,33204
2019-09-28,33387
2019-09-29,33487
2019-09-30,33177
2019-10-01,33090
2019-10-02,33532
2019-10-03,33426
2019-10-04,33426
2019-10-05,33216
2019-10-06,32979
2019-10-07,33041
2019-10-08,32327
2019-10-09,32327
2019-10-10,32248
2019-10-11,32248
2019-10-12,32518
2019-10-13,32573
2019-10-14,33084
2019-10-15,33084
2019-10-16,33045
2019-10-17,33045
2019-10-18,32859
2019-10-19,32768
2019-10-20,32911
2019-10-21,32997
2019-10-22,33274
2019-10-23,33533
2019-10-24,33533
2019-10-25,32949
2019-10-26,32376
2019-10-27,32764
2019-10-28,32540
2019-10-29,32540
2019-10-30,32405
2019-10-31,32239
2019-11-01,32777
2019-11-02,32296
2019-11-03,32495
2019-11-04,32805
2019-11-05,32805
2019-11-06,32223
2019-11-07,32912
2019-11-08,34315
2019-11-09,34331
2019-11-10,35770
2019-11-11,36044
2019-11-12,35600
2019-11-13,36417
2019-11-14,36933
2019-11-15,37501
2019-11-16,37847
2019-11-17,37847
2019-11-18,38023
2019-11-19,38023
2019-11-20,38345
2019-11-21,38345
2019-11-22,37164
2019-11-23,36458
2019-11-24,36984
2019-11-25,36870
2019-11-26,37749
2019-11-27,37749
2019-11-28,37736
2019-11-29,37736
2019-11-30,38117
2019-12-01,37538
2019-12-02,36355
2019-12-03,35164
2019-12-04,34639
2019-12-05,34639
2019-12-06,34740
2019-12-07,34565
2019-12-08,34565
2019-12-09,33635
2019-12-10,32879
2019-12-11,32753
2019-12-12,32498
2019-12-13,32873
2019-12-14,33371
2019-12-15,33522
2019-12-16,33522
2019-12-17,34286
2019-12-18,35538
2019-12-19,36785
2019-12-20,38403
2019-12-21,40240
2019-12-22,40647
2019-12-23,40647
2019-12-24,40517
2019-12-25,39949
2019-12-26,39462
2019-12-27,39051
2019-12-28,38523
2019-12-29,39180
2019-12-30,39471
2019-12-31,40669
2020-01-01,41543
2020-01-02,41309
2020-01-03,40593
2020-01-04,39733
2020-01-05,39020
2020-01-06,38834
2020-01-07,38188
2020-01-08,38188
2020-01-09,37492
2020-01-10,37825
2020-01-11,36868
2020-01-12,36248
2020-01-13,36248
2020-01-14,35534
2020-01-15,34977
2020-01-16,34114
2020-01-17,33545
2020-01-18,33501
2020-01-19,33007
2020-01-20,32773
2020-01-21,32773
2020-01-22,32329
2020-01-23,32450
2020-01-24,32927
2020-01-25,33136
2020-01-26,33298
2020-01-27,33413
2020-01-28,33528
2020-01-29,32574
2020-01-30,32877
2020-01-31,31957
2020-02-01,32370
2020-02-02,33919
2020-02-03,35527
2020-02-04,36347
2020-02-05,35505
2020-02-06,35374
2020-02-07,34931
2020-02-08,35335
2020-02-09,37050
2020-02-10,37067
2020-02-11,35399
2020-02-12,34020
2020-02-13,33349
2020-02-14,33076
2020-02-15,33076
2020-02-16,32849
2020-02-17,33124
2020-02-18,33354
2020-02-19,33077
2020-02-20,32247
2020-02-21,32247
2020-02-22,32445
2020-02-23,32987
2020-02-24,32097
2020-02-25,32965
2020-02-26,33743
2020-02-27,34988
2020-02-28,35063
2020-02-29,34715
2020-03-01,34597
2020-03-02,34033
2020-03-03,35172
2020-03-04,36121
2020-03-05,35792
2020-03-06,35690
2020-03-07,35952
2020-03-08,35220
2020-03-09,35638
2020-03-10,34764
2020-03-11,33620
2020-03-12,33215
2020-03-13,33191
2020-03-14,32997
2020-03-15,32992
2020-03-16,33149
2020-03-17,33012
2020-03-18,33155
2020-03-19,33199
2020-03-20,32407
2020-03-21,32822
2020-03-22,33930
2020-03-23,35559
2020-03-24,36800
2020-03-25,36628
2020-03-26,35924
2020-03-27,34873
2020-03-28,34606
2020-03-29,34772
2020-03-30,34576
2020-03-31,34608
2020-04-01,34049
2020-04-02,33872
2020-04-03,33186
2020-04-04,33245
2020-04-05,33779
2020-04-06,33826
2020-04-07,32966
2020-04-08,33188
2020-04-09,33162
2020-04-10,33305
2020-04-11,33518
2020-04-12,34117
2020-04-13,35187
2020-04-14,34964
2020-04-15,35048
2020-04-16,35765
2020-04-17,35001
2020-04-18,34350
2020-04-19,33787
2020-04-20,33382
2020-04-21,33413
2020-04-22,33262
2020-04-23,32739
2020-04-24,33230
2020-04-25,33529
2020-04-26,32875
2020-04-27,33225
2020-04-28,33675
2020-04-29,33253
2020-04-30,33140
2020-05-01,33373
2020-05-02,33720
2020-05-03,33698
2020-05-04,33951
2020-05-05,33607
2020-05-06,33312
2020-05-07,32980
2020-05-08,32932
2020-05-09,32184
2020-05-10,33036
2020-05-11,33314
2020-05-12,33768
2020-05-13,33657
