date_obj,Adamant%20chainbody price
2019-03-16,2695
2019-03-17,2708
2019-03-18,2754
2019-03-19,2729
2019-03-20,2614
2019-03-21,2702
2019-03-22,2704
2019-03-23,2628
2019-03-24,2570
2019-03-25,2642
2019-03-26,2679
2019-03-27,2690
2019-03-28,2678
2019-03-29,2698
2019-03-30,2659
2019-03-31,2678
2019-04-01,2656
2019-04-02,2661
2019-04-03,2694
2019-04-04,2691
2019-04-05,2700
2019-04-06,2716
2019-04-07,2696
2019-04-08,2671
2019-04-09,2705
2019-04-10,2650
2019-04-11,2625
2019-04-12,2587
2019-04-13,2611
2019-04-14,2632
2019-04-15,2671
2019-04-16,2643
2019-04-17,2670
2019-04-18,2647
2019-04-19,2652
2019-04-20,2556
2019-04-21,2598
2019-04-22,2639
2019-04-23,2604
2019-04-24,2633
2019-04-25,2672
2019-04-26,2628
2019-04-27,2653
2019-04-28,2660
2019-04-29,2669
2019-04-30,2611
2019-05-01,2634
2019-05-02,2638
2019-05-03,2614
2019-05-04,2632
2019-05-05,2632
2019-05-06,2570
2019-05-07,2644
2019-05-08,2726
2019-05-09,2621
2019-05-10,2629
2019-05-11,2662
2019-05-12,2697
2019-05-13,2617
2019-05-14,2695
2019-05-15,2654
2019-05-16,2594
2019-05-17,2638
2019-05-18,2610
2019-05-19,2619
2019-05-20,2648
2019-05-21,2647
2019-05-22,2671
2019-05-23,2637
2019-05-24,2592
2019-05-25,2596
2019-05-26,2559
2019-05-27,2635
2019-05-28,2653
2019-05-29,2637
2019-05-30,2624
2019-05-31,2615
2019-06-01,2612
2019-06-02,2674
2019-06-03,2675
2019-06-04,2675
2019-06-05,2696
2019-06-06,2666
2019-06-07,2630
2019-06-08,2625
2019-06-09,2636
2019-06-10,2636
2019-06-11,2662
2019-06-12,2636
2019-06-13,2650
2019-06-14,2663
2019-06-15,2655
2019-06-16,2682
2019-06-17,2627
2019-06-18,2621
2019-06-19,2610
2019-06-20,2603
2019-06-21,2632
2019-06-22,2605
2019-06-23,2598
2019-06-24,2641
2019-06-25,2635
2019-06-26,2660
2019-06-27,2654
2019-06-28,2674
2019-06-29,2615
2019-06-30,2604
2019-07-01,2565
2019-07-02,2634
2019-07-03,2644
2019-07-04,2667
2019-07-05,2664
2019-07-06,2677
2019-07-07,2678
2019-07-08,2696
2019-07-09,2666
2019-07-10,2682
2019-07-11,2620
2019-07-12,2693
2019-07-13,2732
2019-07-14,2645
2019-07-15,2652
2019-07-16,2715
2019-07-17,2707
2019-07-18,2704
2019-07-19,2623
2019-07-20,2573
2019-07-21,2604
2019-07-22,2589
2019-07-23,2625
2019-07-24,2746
2019-07-25,2875
2019-07-26,2991
2019-07-27,3130
2019-07-28,3231
2019-07-29,3168
2019-07-30,3120
2019-07-31,3157
2019-08-01,3197
2019-08-02,3192
2019-08-03,3192
2019-08-04,3139
2019-08-05,3064
2019-08-06,2998
2019-08-07,2883
2019-08-08,2890
2019-08-09,2847
2019-08-10,2764
2019-08-11,2779
2019-08-12,2788
2019-08-13,2778
2019-08-14,2792
2019-08-15,2824
2019-08-16,2868
2019-08-17,2811
2019-08-18,2838
2019-08-19,2773
2019-08-20,2823
2019-08-21,2852
2019-08-22,2934
2019-08-23,2892
2019-08-23,2892
2019-08-24,2837
2019-08-24,2837
2019-08-25,2822
2019-08-25,2822
2019-08-26,2820
2019-08-26,2820
2019-08-27,2901
2019-08-28,2960
2019-08-29,2983
2019-08-30,3058
2019-08-31,2957
2019-09-01,2895
2019-09-02,2808
2019-09-03,2751
2019-09-04,2660
2019-09-05,2719
2019-09-06,2773
2019-09-07,2780
2019-09-08,2796
2019-09-09,2846
2019-09-10,2906
2019-09-11,2824
2019-09-12,2800
2019-09-13,2793
2019-09-14,2765
2019-09-15,2693
2019-09-16,2644
2019-09-17,2647
2019-09-18,2687
2019-09-19,2703
2019-09-20,2594
2019-09-21,2649
2019-09-22,2713
2019-09-23,2691
2019-09-24,2657
2019-09-25,2612
2019-09-26,2638
2019-09-27,2665
2019-09-28,2616
2019-09-29,2673
2019-09-30,2706
2019-10-01,2727
2019-10-02,2770
2019-10-03,2766
2019-10-04,2747
2019-10-05,2622
2019-10-06,2580
2019-10-07,2593
2019-10-08,2570
2019-10-09,2635
2019-10-10,2712
2019-10-11,2733
2019-10-12,2631
2019-10-13,2626
2019-10-14,2665
2019-10-15,2695
2019-10-16,2638
2019-10-17,2674
2019-10-18,2692
2019-10-19,2673
2019-10-20,2700
2019-10-21,2651
2019-10-22,2686
2019-10-23,2715
2019-10-24,2718
2019-10-25,2704
2019-10-26,2613
2019-10-27,2643
2019-10-28,2562
2019-10-29,2586
2019-10-30,2656
2019-10-31,2703
2019-11-01,2740
2019-11-02,2706
2019-11-03,2738
2019-11-04,2712
2019-11-05,2680
2019-11-06,2698
2019-11-07,2734
2019-11-08,2675
2019-11-09,2674
2019-11-10,2698
2019-11-11,2728
2019-11-12,2746
2019-11-13,2738
2019-11-14,2710
2019-11-15,2716
2019-11-16,2735
2019-11-17,2766
2019-11-18,2814
2019-11-19,2754
2019-11-20,2825
2019-11-21,2756
2019-11-22,2776
2019-11-23,2744
2019-11-24,2763
2019-11-25,2718
2019-11-26,2738
2019-11-27,2751
2019-11-28,2741
2019-11-29,2731
2019-11-30,2730
2019-12-01,2704
2019-12-02,2746
2019-12-03,2715
2019-12-04,2721
2019-12-05,2775
2019-12-06,2776
2019-12-07,2749
2019-12-08,2763
2019-12-09,2756
2019-12-10,2724
2019-12-11,2729
2019-12-12,2731
2019-12-13,2665
2019-12-14,2703
2019-12-15,2688
2019-12-16,2713
2019-12-17,2748
2019-12-18,2643
2019-12-19,2683
2019-12-20,2679
2019-12-21,2676
2019-12-22,2687
2019-12-23,2694
2019-12-24,2698
2019-12-25,2711
2019-12-26,2715
2019-12-27,2764
2019-12-28,2774
2019-12-29,2732
2019-12-30,2694
2019-12-31,2796
2020-01-01,2722
2020-01-02,2731
2020-01-03,2727
2020-01-04,2672
2020-01-05,2659
2020-01-06,2691
2020-01-07,2724
2020-01-08,2773
2020-01-09,2815
2020-01-10,2763
2020-01-11,2739
2020-01-12,2735
2020-01-13,2747
2020-01-14,2769
2020-01-15,2780
2020-01-16,2733
2020-01-17,2725
2020-01-18,2714
2020-01-19,2698
2020-01-20,2736
2020-01-21,2727
2020-01-22,2715
2020-01-23,2748
2020-01-24,2792
2020-01-25,2782
2020-01-26,2783
2020-01-27,2817
2020-01-28,2849
2020-01-29,2747
2020-01-30,2710
2020-01-31,2715
2020-02-01,2665
2020-02-02,2708
2020-02-03,2689
2020-02-04,2704
2020-02-05,2676
2020-02-06,2689
2020-02-07,2672
2020-02-08,2717
2020-02-09,2735
2020-02-10,2754
2020-02-11,2845
2020-02-12,2846
2020-02-13,2789
2020-02-14,2788
2020-02-15,2742
2020-02-16,2676
2020-02-17,2668
2020-02-18,2702
2020-02-19,2697
2020-02-20,2627
2020-02-21,2708
2020-02-22,2723
2020-02-23,2650
2020-02-24,2765
2020-02-25,2824
2020-02-26,2856
2020-02-27,2815
2020-02-28,2716
2020-02-29,2728
2020-03-01,2757
2020-03-02,2761
2020-03-03,2687
2020-03-04,2668
2020-03-05,2680
2020-03-06,2688
2020-03-07,2716
2020-03-08,2710
2020-03-09,2733
2020-03-10,2700
2020-03-11,2740
2020-03-12,2705
2020-03-13,2740
2020-03-14,2701
2020-03-15,2712
2020-03-16,2716
2020-03-17,2731
2020-03-18,2730
2020-03-19,2760
2020-03-20,2713
2020-03-21,2706
2020-03-22,2672
2020-03-23,2663
2020-03-24,2673
2020-03-25,2669
2020-03-26,2721
2020-03-27,2719
2020-03-28,2705
2020-03-29,2662
2020-03-30,2647
2020-03-31,2582
2020-04-01,2617
2020-04-02,2552
2020-04-03,2600
2020-04-04,2623
2020-04-05,2611
2020-04-06,2612
2020-04-07,2584
2020-04-08,2607
2020-04-09,2594
2020-04-10,2622
2020-04-11,2628
2020-04-12,2666
2020-04-13,2633
2020-04-14,2656
2020-04-15,2682
2020-04-16,2702
2020-04-17,2710
2020-04-18,2707
2020-04-19,2679
2020-04-20,2646
2020-04-21,2699
