date_obj,Tyras%20helm price
2019-04-20,1097
2019-04-21,1097
2019-04-22,1097
2019-04-23,1097
2019-04-24,1097
2019-04-25,1097
2019-04-26,1097
2019-04-27,1097
2019-04-28,1097
2019-04-29,1071
2019-04-30,1071
2019-05-01,1071
2019-05-02,1071
2019-05-03,1071
2019-05-04,1071
2019-05-05,1071
2019-05-06,1071
2019-05-07,1071
2019-05-08,1071
2019-05-09,1071
2019-05-10,1071
2019-05-11,1071
2019-05-12,1071
2019-05-13,1046
2019-05-14,1046
2019-05-15,1046
2019-05-16,1046
2019-05-17,1046
2019-05-18,1046
2019-05-19,1046
2019-05-20,1046
2019-05-21,1046
2019-05-22,1046
2019-05-23,1046
2019-05-24,1046
2019-05-25,1046
2019-05-26,1046
2019-05-27,1046
2019-05-28,1028
2019-05-29,1028
2019-05-30,1028
2019-05-31,1028
2019-06-01,1028
2019-06-02,1028
2019-06-03,1028
2019-06-04,1028
2019-06-05,1028
2019-06-06,1028
2019-06-07,1028
2019-06-08,1028
2019-06-09,1028
2019-06-10,1028
2019-06-11,991
2019-06-12,991
2019-06-13,991
2019-06-14,991
2019-06-15,991
2019-06-16,991
2019-06-17,991
2019-06-18,991
2019-06-19,991
2019-06-20,991
2019-06-21,991
2019-06-22,991
2019-06-23,991
2019-06-24,991
2019-06-25,976
2019-06-26,976
2019-06-27,976
2019-06-28,976
2019-06-29,976
2019-06-30,976
2019-07-01,976
2019-07-02,976
2019-07-03,976
2019-07-04,976
2019-07-05,976
2019-07-06,976
2019-07-07,976
2019-07-08,976
2019-07-09,976
2019-07-10,976
2019-07-11,964
2019-07-12,964
2019-07-13,964
2019-07-14,964
2019-07-15,964
2019-07-16,964
2019-07-17,964
2019-07-18,964
2019-07-19,964
2019-07-20,964
2019-07-21,964
2019-07-22,964
2019-07-23,964
2019-07-24,964
2019-07-25,941
2019-07-26,941
2019-07-27,941
2019-07-28,941
2019-07-29,941
2019-07-30,941
2019-07-31,941
2019-08-01,941
2019-08-02,941
2019-08-03,941
2019-08-04,941
2019-08-05,941
2019-08-06,941
2019-08-07,941
2019-08-08,941
2019-08-09,941
2019-08-10,941
2019-08-11,897
2019-08-12,897
2019-08-13,897
2019-08-14,897
2019-08-15,897
2019-08-16,897
2019-08-17,897
2019-08-18,897
2019-08-19,897
2019-08-20,897
2019-08-21,897
2019-08-22,897
2019-08-23,897
2019-08-24,897
2019-08-24,897
2019-08-25,922
2019-08-25,922
2019-08-26,922
2019-08-26,922
2019-08-27,922
2019-08-27,922
2019-08-28,922
2019-08-29,922
2019-08-30,922
2019-08-31,922
2019-09-01,922
2019-09-02,922
2019-09-03,922
2019-09-04,922
2019-09-05,922
2019-09-06,922
2019-09-07,919
2019-09-08,919
2019-09-09,919
2019-09-10,919
2019-09-11,919
2019-09-12,919
2019-09-13,919
2019-09-14,919
2019-09-15,919
2019-09-16,919
2019-09-17,919
2019-09-18,919
2019-09-19,919
2019-09-20,919
2019-09-21,919
2019-09-22,919
2019-09-23,938
2019-09-24,938
2019-09-25,938
2019-09-26,938
2019-09-27,938
2019-09-28,938
2019-09-29,938
2019-09-30,938
2019-10-01,938
2019-10-02,938
2019-10-03,938
2019-10-04,938
2019-10-05,938
2019-10-06,985
2019-10-07,985
2019-10-08,985
2019-10-09,985
2019-10-10,985
2019-10-11,985
2019-10-12,985
2019-10-13,985
2019-10-14,985
2019-10-15,985
2019-10-16,985
2019-10-17,985
2019-10-18,985
2019-10-19,985
2019-10-20,985
2019-10-21,985
2019-10-22,985
2019-10-23,985
2019-10-24,985
2019-10-25,993
2019-10-26,993
2019-10-27,993
2019-10-28,993
2019-10-29,993
2019-10-30,993
2019-10-31,993
2019-11-01,993
2019-11-02,993
2019-11-03,993
2019-11-04,993
2019-11-05,993
2019-11-06,993
2019-11-07,993
2019-11-08,993
2019-11-09,993
2019-11-10,993
2019-11-11,993
2019-11-12,993
2019-11-13,1013
2019-11-14,1013
2019-11-15,1013
2019-11-16,1013
2019-11-17,1013
2019-11-18,1013
2019-11-19,1013
2019-11-20,1013
2019-11-21,1013
2019-11-22,1013
2019-11-23,1013
2019-11-24,1013
2019-11-25,1013
2019-11-26,1013
2019-11-27,1013
2019-11-28,1013
2019-11-29,1013
2019-11-30,1013
2019-12-01,1013
2019-12-02,1013
2019-12-03,1013
2019-12-04,1036
2019-12-05,1036
2019-12-06,1036
2019-12-07,1036
2019-12-08,1036
2019-12-09,1036
2019-12-10,1036
2019-12-11,1036
2019-12-12,1036
2019-12-13,1036
2019-12-14,1036
2019-12-15,1036
2019-12-16,1036
2019-12-17,1036
2019-12-18,1036
2019-12-19,1036
2019-12-20,1036
2019-12-21,1036
2019-12-22,1036
2019-12-23,1036
2019-12-24,1036
2019-12-25,1042
2019-12-26,1042
2019-12-27,1042
2019-12-28,1042
2019-12-29,1042
2019-12-30,1042
2019-12-31,1042
2020-01-01,1042
2020-01-02,1042
2020-01-03,1042
2020-01-04,1042
2020-01-05,1042
2020-01-06,1042
2020-01-07,1042
2020-01-08,1042
2020-01-09,1042
2020-01-10,1042
2020-01-11,1049
2020-01-12,1049
2020-01-13,1049
2020-01-14,1049
2020-01-15,1049
2020-01-16,1049
2020-01-17,1049
2020-01-18,1049
2020-01-19,1049
2020-01-20,1049
2020-01-21,1049
2020-01-22,1049
2020-01-23,1049
2020-01-24,1049
2020-01-25,1049
2020-01-26,1049
2020-01-27,1081
2020-01-28,1081
2020-01-29,1081
2020-01-30,1081
2020-01-31,1081
2020-02-01,1081
2020-02-02,1081
2020-02-03,1081
2020-02-04,1081
2020-02-05,1081
2020-02-06,1081
2020-02-07,1081
2020-02-08,1081
2020-02-09,1081
2020-02-10,1081
2020-02-11,1081
2020-02-12,1081
2020-02-13,1081
2020-02-14,1081
2020-02-15,1104
2020-02-16,1104
2020-02-17,1104
2020-02-18,1104
2020-02-19,1104
2020-02-20,1104
2020-02-21,1104
2020-02-22,1104
2020-02-23,1104
2020-02-24,1104
2020-02-25,1104
2020-02-26,1104
2020-02-27,1104
2020-02-28,1104
2020-02-29,1104
2020-03-01,1104
2020-03-02,1104
2020-03-03,1104
2020-03-04,1104
2020-03-05,1151
2020-03-06,1151
2020-03-07,1151
2020-03-08,1151
2020-03-09,1151
2020-03-10,1151
2020-03-11,1151
2020-03-12,1151
2020-03-13,1151
2020-03-14,1151
2020-03-15,1151
2020-03-16,1151
2020-03-17,1151
2020-03-18,1151
2020-03-19,1151
2020-03-20,1151
2020-03-21,1151
2020-03-22,1172
2020-03-23,1172
2020-03-24,1172
2020-03-25,1172
2020-03-26,1172
2020-03-27,1172
2020-03-28,1172
2020-03-29,1172
2020-03-30,1172
2020-03-31,1172
2020-04-01,1172
2020-04-02,1172
2020-04-03,1172
2020-04-04,1171
2020-04-05,1171
2020-04-06,1171
2020-04-07,1171
2020-04-08,1171
2020-04-09,1171
2020-04-10,1171
2020-04-11,1171
2020-04-12,1171
2020-04-13,1171
2020-04-14,1171
2020-04-15,1171
2020-04-16,1171
2020-04-17,1225
2020-04-18,1225
2020-04-19,1225
2020-04-20,1225
2020-04-21,1225
2020-04-22,1225
2020-04-23,1225
2020-04-24,1225
2020-04-25,1225
2020-04-26,1225
2020-04-27,1225
2020-04-28,1193
2020-04-29,1193
2020-04-30,1193
2020-05-01,1193
2020-05-02,1193
2020-05-03,1193
2020-05-04,1193
2020-05-05,1193
2020-05-06,1193
2020-05-07,1193
2020-05-08,1193
2020-05-09,1193
2020-05-10,1172
2020-05-11,1172
2020-05-12,1172
2020-05-13,1172
