date_obj,Ancient%20page%203 price
2019-03-19,292213
2019-03-20,299854
2019-03-21,310136
2019-03-22,318655
2019-03-23,324190
2019-03-24,328754
2019-03-25,333877
2019-03-26,342507
2019-03-27,355934
2019-03-28,368851
2019-03-29,380196
2019-03-30,394868
2019-03-31,400825
2019-04-01,411865
2019-04-02,422528
2019-04-03,435538
2019-04-04,436980
2019-04-05,446088
2019-04-06,444768
2019-04-07,442566
2019-04-08,438277
2019-04-09,425909
2019-04-10,416992
2019-04-11,398076
2019-04-12,378172
2019-04-13,359263
2019-04-14,341299
2019-04-15,324234
2019-04-16,308022
2019-04-17,292620
2019-04-18,277989
2019-04-19,264089
2019-04-20,250884
2019-04-21,240883
2019-04-22,232060
2019-04-23,233387
2019-04-24,231202
2019-04-25,229269
2019-04-26,223715
2019-04-27,216907
2019-04-28,216434
2019-04-29,217571
2019-04-30,222404
2019-05-01,222450
2019-05-02,225106
2019-05-03,226197
2019-05-04,222803
2019-05-05,214300
2019-05-06,206906
2019-05-07,202117
2019-05-08,192052
2019-05-09,185083
2019-05-10,179589
2019-05-11,174275
2019-05-12,170978
2019-05-13,166505
2019-05-14,166586
2019-05-15,168722
2019-05-16,168779
2019-05-17,169227
2019-05-18,169022
2019-05-19,170240
2019-05-20,173301
2019-05-21,173666
2019-05-22,171114
2019-05-23,174602
2019-05-24,175694
2019-05-25,177066
2019-05-26,180226
2019-05-27,178803
2019-05-28,178090
2019-05-29,181461
2019-05-30,185722
2019-05-31,190030
2019-06-01,193284
2019-06-02,198106
2019-06-03,203797
2019-06-04,210467
2019-06-05,220591
2019-06-06,229037
2019-06-07,229115
2019-06-08,225523
2019-06-09,232667
2019-06-10,237128
2019-06-11,236583
2019-06-12,237607
2019-06-13,238238
2019-06-14,236844
2019-06-15,232007
2019-06-16,232081
2019-06-17,226320
2019-06-18,223991
2019-06-19,216985
2019-06-20,209088
2019-06-21,202946
2019-06-22,198000
2019-06-23,191169
2019-06-24,189766
2019-06-25,184591
2019-06-26,182195
2019-06-27,186488
2019-06-28,182934
2019-06-29,183871
2019-06-30,187801
2019-07-01,187991
2019-07-02,188591
2019-07-03,188357
2019-07-04,184690
2019-07-05,183461
2019-07-06,188574
2019-07-07,191345
2019-07-08,189934
2019-07-09,188874
2019-07-10,184853
2019-07-11,181875
2019-07-12,181205
2019-07-13,182176
2019-07-14,183081
2019-07-15,184680
2019-07-16,187584
2019-07-17,179383
2019-07-18,175663
2019-07-19,177261
2019-07-20,181236
2019-07-21,183025
2019-07-22,185947
2019-07-23,181728
2019-07-24,177819
2019-07-25,180153
2019-07-26,181428
2019-07-27,179986
2019-07-28,176871
2019-07-29,176376
2019-07-30,172752
2019-07-31,166795
2019-08-01,162718
2019-08-02,160235
2019-08-03,161050
2019-08-04,164758
2019-08-05,166465
2019-08-06,165482
2019-08-07,164620
2019-08-08,167713
2019-08-09,170169
2019-08-10,172720
2019-08-11,173511
2019-08-12,174424
2019-08-13,178318
2019-08-14,181312
2019-08-15,182261
2019-08-16,185286
2019-08-17,187553
2019-08-18,185746
2019-08-19,186592
2019-08-20,184708
2019-08-21,182602
2019-08-22,185171
2019-08-23,186923
2019-08-24,189377
2019-08-24,189377
2019-08-25,190472
2019-08-25,190472
2019-08-26,192678
2019-08-27,194716
2019-08-27,194716
2019-08-28,196495
2019-08-29,197356
2019-08-30,196741
2019-08-31,197249
2019-09-01,200374
2019-09-02,200189
2019-09-03,202190
2019-09-04,202988
2019-09-05,204274
2019-09-06,204319
2019-09-07,207095
2019-09-08,211366
2019-09-09,210573
2019-09-10,208308
2019-09-11,205270
2019-09-12,210719
2019-09-13,211872
2019-09-14,213831
2019-09-15,211092
2019-09-16,213758
2019-09-17,214975
2019-09-18,207820
2019-09-19,200762
2019-09-20,200612
2019-09-21,199001
2019-09-22,199111
2019-09-23,198350
2019-09-24,201729
2019-09-25,200461
2019-09-26,202987
2019-09-27,199255
2019-09-28,197942
2019-09-29,202270
2019-09-30,203382
2019-10-01,209537
2019-10-02,214145
2019-10-03,218195
2019-10-04,219636
2019-10-05,224708
2019-10-06,228750
2019-10-07,225774
2019-10-08,228032
2019-10-09,222737
2019-10-10,220498
2019-10-11,217413
2019-10-12,217578
2019-10-13,220675
2019-10-14,221264
2019-10-15,214125
2019-10-16,213974
2019-10-17,213894
2019-10-18,213716
2019-10-19,207915
2019-10-20,202883
2019-10-21,202514
2019-10-22,203769
2019-10-23,196281
2019-10-24,190848
2019-10-25,182855
2019-10-26,179825
2019-10-27,174856
2019-10-28,172789
2019-10-29,173013
2019-10-30,172854
2019-10-31,169427
2019-11-01,164308
2019-11-02,158258
2019-11-03,155305
2019-11-04,153685
2019-11-05,150900
2019-11-06,149637
2019-11-07,148612
2019-11-08,149286
2019-11-09,149133
2019-11-10,145206
2019-11-11,144160
2019-11-12,144045
2019-11-13,140034
2019-11-14,136357
2019-11-15,133871
2019-11-16,129321
2019-11-17,126122
2019-11-18,122032
2019-11-19,120956
2019-11-20,117598
2019-11-21,115341
2019-11-22,114517
2019-11-23,114757
2019-11-24,116263
2019-11-25,119735
2019-11-26,123016
2019-11-27,125345
2019-11-28,127257
2019-11-29,131406
2019-11-30,133745
2019-12-01,135985
2019-12-02,138234
2019-12-03,142029
2019-12-04,145442
2019-12-05,150307
2019-12-06,154363
2019-12-07,159788
2019-12-08,163135
2019-12-09,166856
2019-12-10,171355
2019-12-11,174722
2019-12-12,175153
2019-12-13,175662
2019-12-14,178660
2019-12-15,183322
2019-12-16,187541
2019-12-17,190207
2019-12-18,193377
2019-12-19,191364
2019-12-20,192176
2019-12-21,185291
2019-12-22,182313
2019-12-23,173854
2019-12-24,167216
2019-12-25,160707
2019-12-26,155432
2019-12-27,148333
2019-12-28,143053
2019-12-29,140240
2019-12-30,143192
2019-12-31,146308
2020-01-01,144284
2020-01-02,139798
2020-01-03,141760
2020-01-04,145948
2020-01-05,145440
2020-01-06,143059
2020-01-07,141467
2020-01-08,139138
2020-01-09,135677
2020-01-10,135285
2020-01-11,133120
2020-01-12,133607
2020-01-13,136472
2020-01-14,139573
2020-01-15,140558
2020-01-16,136591
2020-01-17,134854
2020-01-18,133900
2020-01-19,131868
2020-01-20,133861
2020-01-21,132425
2020-01-22,130605
2020-01-23,132854
2020-01-24,133107
2020-01-25,133702
2020-01-26,136038
2020-01-27,135075
2020-01-28,131098
2020-01-29,128394
2020-01-30,127248
2020-01-31,128211
2020-02-01,127010
2020-02-02,126350
2020-02-03,129805
2020-02-04,127505
2020-02-05,124481
2020-02-06,122772
2020-02-07,121474
2020-02-08,123095
2020-02-09,125328
2020-02-10,126253
2020-02-11,125472
2020-02-12,126056
2020-02-13,126288
2020-02-14,128388
2020-02-15,127496
2020-02-16,128437
2020-02-17,131149
2020-02-18,131676
2020-02-19,130055
2020-02-20,127967
2020-02-21,127235
2020-02-22,128084
2020-02-23,129110
2020-02-24,130004
2020-02-25,129488
2020-02-26,130065
2020-02-27,129307
2020-02-28,127837
2020-02-29,130268
2020-03-01,129202
2020-03-02,131628
2020-03-03,128623
2020-03-04,129585
2020-03-05,129432
2020-03-06,134164
2020-03-07,136798
2020-03-08,140605
2020-03-09,142265
2020-03-10,143828
2020-03-11,142126
2020-03-12,139032
2020-03-13,139260
2020-03-14,139207
2020-03-15,141813
2020-03-16,142544
2020-03-17,143321
2020-03-18,144528
2020-03-19,144574
2020-03-20,148221
2020-03-21,151674
2020-03-22,156751
2020-03-23,159026
2020-03-24,162188
2020-03-25,164240
2020-03-26,165826
2020-03-27,167873
2020-03-28,168729
2020-03-29,169255
2020-03-30,169400
2020-03-31,167075
2020-04-01,172038
2020-04-02,168452
2020-04-03,163147
2020-04-04,158375
2020-04-05,153733
2020-04-06,149505
2020-04-07,148947
2020-04-08,149843
2020-04-09,154497
2020-04-10,157553
2020-04-11,164562
2020-04-12,171296
2020-04-13,176970
2020-04-14,175910
2020-04-15,179127
2020-04-16,180589
2020-04-17,181646
2020-04-18,189326
2020-04-19,196909
2020-04-20,201322
2020-04-21,202415
2020-04-22,205572
2020-04-23,206773
2020-04-24,208654
2020-04-25,206764
2020-04-26,203295
2020-04-27,202681
2020-04-28,201379
2020-04-29,198541
2020-04-30,198132
2020-05-01,196403
2020-05-02,194933
2020-05-03,196873
2020-05-04,194222
2020-05-05,191024
2020-05-06,189097
2020-05-07,185507
2020-05-08,183925
2020-05-09,178630
2020-05-10,174953
2020-05-11,173366
2020-05-12,169357
2020-05-13,170699
