date_obj,3rd%20age%20cloak price
2018-10-22,341420538
2018-10-23,341420538
2018-10-24,341420538
2018-10-25,341420538
2018-10-26,341420538
2018-10-27,325184565
2018-10-28,325184565
2018-10-29,325184565
2018-10-30,325184565
2018-10-31,325184565
2018-11-01,325184565
2018-11-03,325184565
2018-11-04,325184565
2018-11-05,325184565
2018-11-06,325184565
2018-11-07,325184565
2018-11-08,325184565
2018-11-09,325184565
2018-11-10,325184565
2018-11-11,325184565
2018-11-12,325184565
2018-11-13,325184565
2018-11-14,325184565
2018-11-15,325184565
2018-11-16,309181049
2018-11-17,309181049
2018-11-18,309181049
2018-11-19,309181049
2018-11-20,309181049
2018-11-21,309181049
2018-11-22,309181049
2018-11-23,309181049
2018-11-24,309181049
2018-11-25,309181049
2018-11-26,309181049
2018-11-27,309181049
2018-11-28,309181049
2018-11-29,309181049
2018-12-01,309181049
2018-12-02,309181049
2018-12-03,309181049
2018-12-04,309181049
2018-12-05,293956774
2018-12-07,293956774
2018-12-09,293956774
2018-12-10,293956774
2018-12-11,293956774
2018-12-12,293956774
2018-12-13,293956774
2018-12-14,293956774
2018-12-15,293956774
2018-12-16,293956774
2018-12-17,293956774
2018-12-18,293956774
2018-12-19,293956774
2018-12-20,293956774
2018-12-21,293956774
2018-12-22,293956774
2018-12-23,293956774
2018-12-24,293956774
2018-12-25,279330354
2018-12-26,279330354
2018-12-27,279330354
2018-12-28,279330354
2018-12-29,279330354
2018-12-30,279330354
2018-12-31,279330354
2019-01-01,279330354
2019-01-02,279330354
2019-01-03,279330354
2019-01-04,279330354
2019-01-05,279330354
2019-01-06,279330354
2019-01-08,279330354
2019-01-10,265514273
2019-01-11,265514273
2019-01-12,265514273
2019-01-13,265514273
2019-01-14,265514273
2019-01-15,265514273
2019-01-16,265514273
2019-01-17,265514273
2019-01-18,265514273
2019-01-19,265514273
2019-01-20,265514273
2019-01-21,252470666
2019-01-22,252470666
2019-01-23,252470666
2019-01-24,252470666
2019-01-25,252470666
2019-01-26,252470666
2019-01-27,252470666
2019-01-28,252470666
2019-01-29,252470666
2019-01-30,239847132
2019-01-31,239847132
2019-02-01,239847132
2019-02-02,239847132
2019-02-03,239847132
2019-02-04,239847132
2019-02-05,239847132
2019-02-06,239847132
2019-02-07,239847132
2019-02-08,228014673
2019-02-09,228014673
2019-02-10,228014673
2019-02-11,228014673
2019-02-12,228014673
2019-02-13,228014673
2019-02-14,228014673
2019-02-15,228014673
2019-02-16,228014673
2019-02-17,216831184
2019-02-18,216831184
2019-02-19,216831184
2019-02-20,216831184
2019-02-21,216831184
2019-02-22,216831184
2019-02-23,216831184
2019-02-24,216831184
2019-02-25,216831184
2019-02-26,205989624
2019-02-27,205989624
2019-02-28,205989624
2019-03-01,205989624
2019-03-02,205989624
2019-03-03,205989624
2019-03-04,205989624
2019-03-05,205989624
2019-03-06,205989624
2019-03-07,205989624
2019-03-08,195790952
2019-03-09,195790952
2019-03-10,195790952
2019-03-11,195790952
2019-03-12,195790952
2019-03-13,195790952
2019-03-14,195790952
2019-03-15,195790952
2019-03-16,195790952
2019-03-17,186440185
2019-03-18,186440185
2019-03-19,186440185
2019-03-20,186440185
2019-03-21,186440185
2019-03-22,186440185
2019-03-23,186440185
2019-03-24,186440185
2019-03-25,186440185
2019-03-26,186440185
2019-03-27,186440185
2019-03-28,186440185
2019-03-29,189865863
2019-03-30,189865863
2019-03-31,189865863
2019-04-01,189865863
2019-04-02,189865863
2019-04-03,189865863
2019-04-04,189865863
2019-04-05,189865863
2019-04-06,196949273
2019-04-07,196949273
2019-04-08,196949273
2019-04-09,196949273
2019-04-10,196949273
2019-04-11,196949273
2019-04-12,196949273
2019-04-13,196949273
2019-04-14,198181476
2019-04-15,198181476
2019-04-16,198181476
2019-04-17,198181476
2019-04-18,198181476
2019-04-19,198181476
2019-04-20,198181476
2019-04-21,198181476
2019-04-22,198181476
2019-04-23,188506686
2019-04-24,188506686
2019-04-25,188506686
2019-04-26,188506686
2019-04-27,188506686
2019-04-28,188506686
2019-04-29,188506686
2019-04-30,188506686
2019-05-01,188506686
2019-05-02,188506686
2019-05-03,180432678
2019-05-04,180432678
2019-05-05,180432678
2019-05-06,180432678
2019-05-07,180432678
2019-05-08,180432678
2019-05-09,180432678
2019-05-10,180432678
2019-05-11,180432678
2019-05-12,177571920
2019-05-13,177571920
2019-05-14,177571920
2019-05-15,177571920
2019-05-16,177571920
2019-05-17,177571920
2019-05-18,177571920
2019-05-19,177571920
2019-05-20,177571920
2019-05-21,173129853
2019-05-22,173129853
2019-05-23,173129853
2019-05-24,173129853
2019-05-25,173129853
2019-05-26,173129853
2019-05-27,173129853
2019-05-28,173129853
2019-05-29,165648273
2019-05-30,165648273
2019-05-31,165648273
2019-06-01,165648273
2019-06-02,165648273
2019-06-03,165648273
2019-06-04,165648273
2019-06-05,165648273
2019-06-06,165648273
2019-06-07,165648273
2019-06-08,160244051
2019-06-09,160244051
2019-06-10,160244051
2019-06-11,160244051
2019-06-12,160244051
2019-06-13,160244051
2019-06-14,160244051
2019-06-15,160244051
2019-06-16,160244051
2019-06-17,160244051
2019-06-18,166542950
2019-06-19,166542950
2019-06-20,166542950
2019-06-21,166542950
2019-06-22,166542950
2019-06-23,166542950
2019-06-24,166542950
2019-06-25,166542950
2019-06-26,173339164
2019-06-27,173339164
2019-06-28,173339164
2019-06-29,173339164
2019-06-30,173339164
2019-07-01,173339164
2019-07-02,173339164
2019-07-03,173339164
2019-07-04,173339164
2019-07-05,173339164
2019-07-06,180779688
2019-07-07,180779688
2019-07-08,180779688
2019-07-09,180779688
2019-07-10,180779688
2019-07-11,180779688
2019-07-12,180779688
2019-07-13,180779688
2019-07-14,188374440
2019-07-15,188374440
2019-07-16,188374440
2019-07-17,188374440
2019-07-18,188374440
2019-07-19,188374440
2019-07-20,188374440
2019-07-21,188374440
2019-07-22,188374440
2019-07-23,188374440
2019-07-24,188374440
2019-07-25,196342623
2019-07-26,196342623
2019-07-27,196342623
2019-07-28,196342623
2019-07-29,196342623
2019-07-30,196342623
2019-07-31,196342623
2019-08-01,196342623
2019-08-02,196342623
2019-08-03,196342623
2019-08-04,204705528
2019-08-05,204705528
2019-08-06,204705528
2019-08-07,204705528
2019-08-08,204705528
2019-08-09,204705528
2019-08-10,204705528
2019-08-11,204705528
2019-08-12,204705528
2019-08-13,204705528
2019-08-14,213330607
2019-08-15,213330607
2019-08-16,213330607
2019-08-17,213330607
2019-08-18,213330607
2019-08-19,213330607
2019-08-20,213330607
2019-08-21,213330607
2019-08-22,213330607
2019-08-23,213330607
2019-08-24,213330607
2019-08-24,213330607
2019-08-25,222596114
2019-08-25,222596114
2019-08-26,222596114
2019-08-27,222596114
2019-08-27,222596114
2019-08-28,222596114
2019-08-29,222596114
2019-08-30,222596114
2019-08-31,222596114
2019-09-01,222596114
2019-09-02,222596114
2019-09-03,222596114
2019-09-04,232822728
2019-09-05,232822728
2019-09-06,232822728
2019-09-07,232822728
2019-09-08,232822728
2019-09-09,232822728
2019-09-10,232822728
2019-09-11,232822728
2019-09-12,242981460
2019-09-13,242981460
2019-09-14,242981460
2019-09-15,242981460
2019-09-16,242981460
2019-09-17,242981460
2019-09-18,242981460
2019-09-19,242981460
2019-09-20,253462033
2019-09-21,253462033
2019-09-22,253462033
2019-09-23,253462033
2019-09-24,253462033
2019-09-25,253462033
2019-09-26,253462033
2019-09-27,253462033
2019-09-28,253462033
2019-09-29,253462033
2019-09-30,253462033
2019-10-01,253462033
2019-10-02,253462033
2019-10-03,263845523
2019-10-04,263845523
2019-10-05,263845523
2019-10-06,263845523
2019-10-07,263845523
2019-10-08,263845523
2019-10-09,263845523
2019-10-10,263845523
2019-10-11,263845523
2019-10-12,263845523
2019-10-13,263845523
2019-10-14,263845523
2019-10-15,263845523
2019-10-16,263845523
2019-10-17,263845523
2019-10-18,263845523
2019-10-19,263845523
2019-10-20,263845523
2019-10-21,274823792
2019-10-22,274823792
2019-10-23,274823792
2019-10-24,274823792
2019-10-25,274823792
2019-10-26,274823792
2019-10-27,274823792
2019-10-28,274823792
2019-10-29,274823792
2019-10-30,274823792
2019-10-31,274823792
2019-11-01,274823792
2019-11-02,274823792
2019-11-03,274823792
2019-11-04,274823792
2019-11-05,286137003
2019-11-06,286137003
2019-11-07,286137003
2019-11-08,286137003
2019-11-09,286137003
2019-11-10,286137003
2019-11-11,286137003
2019-11-12,286137003
2019-11-13,286137003
2019-11-14,286137003
2019-11-15,286137003
2019-11-16,286137003
2019-11-17,286137003
2019-11-18,298776541
2019-11-19,298776541
2019-11-20,298776541
2019-11-21,298776541
2019-11-22,298776541
2019-11-23,298776541
2019-11-24,298776541
2019-11-25,298776541
2019-11-26,298776541
2019-11-27,298776541
2019-11-28,298776541
2019-11-29,298776541
2019-11-30,296694196
2019-12-01,296694196
2019-12-02,296694196
2019-12-03,296694196
2019-12-04,296694196
2019-12-05,296694196
2019-12-06,296694196
2019-12-07,296694196
2019-12-08,296694196
2019-12-09,296694196
2019-12-10,296694196
2019-12-11,296694196
2019-12-12,296694196
2019-12-13,296694196
2019-12-14,282004998
2019-12-15,282004998
2019-12-16,282004998
2019-12-17,282004998
2019-12-18,282004998
2019-12-19,282004998
2019-12-20,282004998
2019-12-21,268120175
2019-12-22,268120175
2019-12-23,268120175
2019-12-24,268120175
2019-12-25,268120175
2019-12-26,268120175
2019-12-27,268120175
2019-12-28,268120175
2019-12-29,268120175
2019-12-30,266881434
2019-12-31,266881434
2020-01-01,266881434
2020-01-02,266881434
2020-01-03,266881434
2020-01-04,266881434
2020-01-05,266881434
2020-01-06,266881434
2020-01-07,266881434
2020-01-08,266881434
2020-01-09,266881434
2020-01-10,266881434
2020-01-11,267229649
2020-01-12,267229649
2020-01-13,267229649
2020-01-14,267229649
2020-01-15,267229649
2020-01-16,267229649
2020-01-17,267229649
2020-01-18,267229649
2020-01-19,267229649
2020-01-20,267229649
2020-01-21,267229649
2020-01-22,267229649
2020-01-23,267229649
2020-01-24,267229649
2020-01-25,267229649
2020-01-26,267229649
2020-01-27,255781501
2020-01-28,255781501
2020-01-29,255781501
2020-01-30,255781501
2020-01-31,255781501
2020-02-01,255781501
2020-02-02,255781501
2020-02-03,255781501
2020-02-04,255781501
2020-02-05,255781501
2020-02-06,255781501
2020-02-07,255781501
2020-02-08,245222721
2020-02-09,245222721
2020-02-10,245222721
2020-02-11,245222721
2020-02-12,245222721
2020-02-13,245222721
2020-02-14,245222721
2020-02-15,245222721
2020-02-16,245222721
2020-02-17,233535127
2020-02-18,233535127
2020-02-19,233535127
2020-02-20,233535127
2020-02-21,233535127
2020-02-22,233535127
2020-02-23,233535127
2020-02-24,233535127
2020-02-25,233535127
2020-02-26,225727070
2020-02-27,225727070
2020-02-28,225727070
2020-02-29,225727070
2020-03-01,225727070
2020-03-02,225727070
2020-03-03,225727070
2020-03-04,225727070
2020-03-05,225727070
2020-03-06,225727070
2020-03-07,225727070
2020-03-08,228915309
2020-03-09,228915309
2020-03-10,228915309
2020-03-11,228915309
2020-03-12,228915309
2020-03-13,228915309
2020-03-14,228915309
2020-03-15,228915309
2020-03-16,228915309
2020-03-17,228915309
2020-03-18,228915309
2020-03-19,228915309
2020-03-20,228915309
2020-03-21,230109010
2020-03-22,230109010
2020-03-23,230109010
2020-03-24,230109010
2020-03-25,230109010
2020-03-26,230109010
2020-03-27,230109010
2020-03-28,230109010
2020-03-29,230109010
2020-03-30,230109010
2020-03-31,230109010
2020-04-01,230109010
2020-04-02,221128402
2020-04-03,221128402
2020-04-04,221128402
2020-04-05,221128402
2020-04-06,221128402
2020-04-07,221128402
2020-04-08,221128402
2020-04-09,221128402
2020-04-10,221128402
2020-04-11,210475646
2020-04-12,210475646
2020-04-13,210475646
2020-04-14,210475646
2020-04-15,210475646
2020-04-16,210475646
2020-04-17,210475646
2020-04-18,210475646
2020-04-19,210475646
2020-04-20,210475646
2020-04-21,200127664
2020-04-22,200127664
2020-04-23,200127664
2020-04-24,200127664
2020-04-25,200127664
2020-04-26,200127664
2020-04-27,200127664
2020-04-28,200127664
2020-04-29,200127664
2020-04-30,190581503
2020-05-01,190581503
2020-05-02,190581503
2020-05-03,190581503
2020-05-04,190581503
2020-05-05,190581503
2020-05-06,190581503
2020-05-07,190581503
2020-05-08,181187208
2020-05-09,181187208
2020-05-10,181187208
2020-05-11,181187208
2020-05-12,181187208
2020-05-13,181187208
