date_obj,Shirt%20(brown) price
2019-04-01,1812
2019-04-02,1812
2019-04-03,1812
2019-04-04,1812
2019-04-05,1812
2019-04-06,1812
2019-04-07,1812
2019-04-08,1812
2019-04-09,1812
2019-04-10,1812
2019-04-11,1812
2019-04-12,1734
2019-04-13,1734
2019-04-14,1734
2019-04-15,1734
2019-04-16,1734
2019-04-17,1734
2019-04-18,1734
2019-04-19,1734
2019-04-20,1734
2019-04-21,1734
2019-04-22,1734
2019-04-23,1734
2019-04-24,1734
2019-04-25,1734
2019-04-26,1734
2019-04-27,1734
2019-04-28,1734
2019-04-29,1734
2019-04-30,1734
2019-05-01,1734
2019-05-02,1734
2019-05-03,1672
2019-05-04,1672
2019-05-05,1672
2019-05-06,1672
2019-05-07,1672
2019-05-08,1672
2019-05-09,1672
2019-05-10,1672
2019-05-11,1672
2019-05-12,1672
2019-05-13,1672
2019-05-14,1672
2019-05-15,1672
2019-05-16,1672
2019-05-17,1672
2019-05-18,1672
2019-05-19,1672
2019-05-20,1672
2019-05-21,1672
2019-05-22,1672
2019-05-23,1672
2019-05-24,1672
2019-05-25,1593
2019-05-26,1593
2019-05-27,1593
2019-05-28,1593
2019-05-29,1593
2019-05-30,1593
2019-05-31,1593
2019-06-01,1593
2019-06-02,1593
2019-06-03,1593
2019-06-04,1593
2019-06-05,1593
2019-06-06,1593
2019-06-07,1593
2019-06-08,1593
2019-06-09,1593
2019-06-10,1593
2019-06-11,1593
2019-06-12,1593
2019-06-13,1593
2019-06-14,1593
2019-06-15,1593
2019-06-16,1539
2019-06-17,1539
2019-06-18,1539
2019-06-19,1539
2019-06-20,1539
2019-06-21,1539
2019-06-22,1539
2019-06-23,1539
2019-06-24,1539
2019-06-25,1539
2019-06-26,1539
2019-06-27,1539
2019-06-28,1539
2019-06-29,1539
2019-06-30,1539
2019-07-01,1539
2019-07-02,1539
2019-07-03,1539
2019-07-04,1539
2019-07-05,1539
2019-07-06,1539
2019-07-07,1539
2019-07-08,1539
2019-07-09,1515
2019-07-10,1515
2019-07-11,1515
2019-07-12,1515
2019-07-13,1515
2019-07-14,1515
2019-07-15,1515
2019-07-16,1515
2019-07-17,1515
2019-07-18,1515
2019-07-19,1515
2019-07-20,1515
2019-07-21,1515
2019-07-22,1515
2019-07-23,1515
2019-07-24,1515
2019-07-25,1515
2019-07-26,1515
2019-07-27,1515
2019-07-28,1515
2019-07-29,1515
2019-07-30,1515
2019-07-31,1515
2019-08-01,1515
2019-08-02,1515
2019-08-03,1502
2019-08-04,1502
2019-08-05,1502
2019-08-06,1502
2019-08-07,1502
2019-08-08,1502
2019-08-09,1502
2019-08-10,1502
2019-08-11,1502
2019-08-12,1502
2019-08-13,1502
2019-08-14,1502
2019-08-15,1502
2019-08-16,1502
2019-08-17,1502
2019-08-18,1502
2019-08-19,1502
2019-08-20,1502
2019-08-21,1502
2019-08-22,1502
2019-08-23,1502
2019-08-24,1502
2019-08-24,1502
2019-08-25,1502
2019-08-25,1502
2019-08-26,1439
2019-08-26,1439
2019-08-27,1439
2019-08-27,1439
2019-08-28,1439
2019-08-29,1439
2019-08-30,1439
2019-08-31,1439
2019-09-01,1439
2019-09-02,1439
2019-09-03,1439
2019-09-04,1439
2019-09-05,1439
2019-09-06,1439
2019-09-07,1439
2019-09-08,1439
2019-09-09,1439
2019-09-10,1439
2019-09-11,1439
2019-09-12,1439
2019-09-13,1439
2019-09-14,1439
2019-09-15,1439
2019-09-16,1439
2019-09-17,1439
2019-09-18,1439
2019-09-19,1439
2019-09-20,1439
2019-09-21,1439
2019-09-22,1439
2019-09-23,1392
2019-09-24,1392
2019-09-25,1392
2019-09-26,1392
2019-09-27,1392
2019-09-28,1392
2019-09-29,1392
2019-09-30,1392
2019-10-01,1392
2019-10-02,1392
2019-10-03,1392
2019-10-04,1392
2019-10-05,1392
2019-10-06,1392
2019-10-07,1392
2019-10-08,1392
2019-10-09,1392
2019-10-10,1392
2019-10-11,1392
2019-10-12,1392
2019-10-13,1392
2019-10-14,1392
2019-10-15,1392
2019-10-16,1392
2019-10-17,1349
2019-10-18,1349
2019-10-19,1349
2019-10-20,1349
2019-10-21,1349
2019-10-22,1349
2019-10-23,1349
2019-10-24,1349
2019-10-25,1349
2019-10-26,1349
2019-10-27,1349
2019-10-28,1349
2019-10-29,1349
2019-10-30,1349
2019-10-31,1349
2019-11-01,1349
2019-11-02,1349
2019-11-03,1349
2019-11-04,1349
2019-11-05,1349
2019-11-06,1349
2019-11-07,1349
2019-11-08,1349
2019-11-09,1349
2019-11-10,1349
2019-11-11,1349
2019-11-12,1349
2019-11-13,1285
2019-11-14,1285
2019-11-15,1285
2019-11-16,1285
2019-11-17,1285
2019-11-18,1285
2019-11-19,1285
2019-11-20,1285
2019-11-21,1285
2019-11-22,1285
2019-11-23,1285
2019-11-24,1285
2019-11-25,1285
2019-11-26,1285
2019-11-27,1285
2019-11-28,1285
2019-11-29,1285
2019-11-30,1285
2019-12-01,1285
2019-12-02,1285
2019-12-03,1285
2019-12-04,1285
2019-12-05,1285
2019-12-06,1285
2019-12-07,1285
2019-12-08,1285
2019-12-09,1285
2019-12-10,1285
2019-12-11,1285
2019-12-12,1285
2019-12-13,1285
2019-12-14,1285
2019-12-15,1285
2019-12-16,1282
2019-12-17,1282
2019-12-18,1282
2019-12-19,1282
2019-12-20,1282
2019-12-21,1282
2019-12-22,1282
2019-12-23,1282
2019-12-24,1282
2019-12-25,1282
2019-12-26,1282
2019-12-27,1282
2019-12-28,1282
2019-12-29,1282
2019-12-30,1282
2019-12-31,1282
2020-01-01,1282
2020-01-02,1282
2020-01-03,1282
2020-01-04,1282
2020-01-05,1282
2020-01-06,1282
2020-01-07,1282
2020-01-08,1282
2020-01-09,1282
2020-01-10,1282
2020-01-11,1282
2020-01-12,1282
2020-01-13,1282
2020-01-14,1282
2020-01-15,1233
2020-01-16,1233
2020-01-17,1233
2020-01-18,1233
2020-01-19,1233
2020-01-20,1233
2020-01-21,1233
2020-01-22,1233
2020-01-23,1233
2020-01-24,1233
2020-01-25,1233
2020-01-26,1233
2020-01-27,1233
2020-01-28,1233
2020-01-29,1233
2020-01-30,1233
2020-01-31,1233
2020-02-01,1233
2020-02-02,1233
2020-02-03,1233
2020-02-04,1233
2020-02-05,1233
2020-02-06,1233
2020-02-07,1233
2020-02-08,1223
2020-02-09,1223
2020-02-10,1223
2020-02-11,1223
2020-02-12,1223
2020-02-13,1223
2020-02-14,1223
2020-02-15,1223
2020-02-16,1223
2020-02-17,1223
2020-02-18,1223
2020-02-19,1223
2020-02-20,1223
2020-02-21,1223
2020-02-22,1223
2020-02-23,1223
2020-02-24,1223
2020-02-25,1223
2020-02-26,1223
2020-02-27,1223
2020-02-28,1223
2020-02-29,1223
2020-03-01,1223
2020-03-02,1223
2020-03-03,1223
2020-03-04,1187
2020-03-05,1187
2020-03-06,1187
2020-03-07,1187
2020-03-08,1187
2020-03-09,1187
2020-03-10,1187
2020-03-11,1187
2020-03-12,1187
2020-03-13,1187
2020-03-14,1187
2020-03-15,1187
2020-03-16,1187
2020-03-17,1187
2020-03-18,1187
2020-03-19,1187
2020-03-20,1187
2020-03-21,1187
2020-03-22,1187
2020-03-23,1187
2020-03-24,1187
2020-03-25,1187
2020-03-26,1187
2020-03-27,1187
2020-03-28,1187
2020-03-29,1187
2020-03-30,1187
2020-03-31,1187
2020-04-01,1187
2020-04-02,1187
2020-04-03,1187
2020-04-04,1187
2020-04-05,1187
2020-04-06,1187
2020-04-07,1187
2020-04-08,1187
2020-04-09,1187
2020-04-10,1187
2020-04-11,1187
2020-04-12,1187
2020-04-13,1187
2020-04-14,1187
2020-04-15,1187
2020-04-16,1187
2020-04-17,1187
2020-04-18,1187
2020-04-19,1132
2020-04-20,1132
2020-04-21,1132
2020-04-22,1132
2020-04-23,1132
2020-04-24,1132
2020-04-25,1132
2020-04-26,1132
2020-04-27,1132
2020-04-28,1132
2020-04-29,1132
2020-04-30,1132
2020-05-01,1132
2020-05-02,1132
2020-05-03,1132
2020-05-04,1132
2020-05-05,1132
2020-05-06,1132
2020-05-07,1132
2020-05-08,1085
2020-05-09,1085
2020-05-10,1085
2020-05-11,1085
2020-05-12,1085
2020-05-13,1085
