date_obj,Dragonstone%20ring price
2019-03-31,12316
2019-04-01,12281
2019-04-02,12327
2019-04-03,12543
2019-04-04,12368
2019-04-05,12072
2019-04-06,12072
2019-04-07,11948
2019-04-08,11948
2019-04-09,11781
2019-04-10,11832
2019-04-11,11866
2019-04-12,11828
2019-04-13,11802
2019-04-14,11634
2019-04-15,11345
2019-04-16,11813
2019-04-17,12060
2019-04-18,11821
2019-04-19,11763
2019-04-20,11754
2019-04-21,11754
2019-04-22,11941
2019-04-23,11818
2019-04-24,11934
2019-04-25,12182
2019-04-26,11970
2019-04-27,11835
2019-04-28,11874
2019-04-29,12061
2019-04-30,11995
2019-05-01,11995
2019-05-02,12106
2019-05-03,12155
2019-05-04,12110
2019-05-05,12140
2019-05-06,12140
2019-05-07,12081
2019-05-08,12025
2019-05-09,12025
2019-05-10,12224
2019-05-11,12233
2019-05-12,12125
2019-05-13,12144
2019-05-14,12123
2019-05-15,12123
2019-05-16,12178
2019-05-17,12178
2019-05-18,12335
2019-05-19,12335
2019-05-20,12185
2019-05-21,12185
2019-05-22,12157
2019-05-23,12254
2019-05-24,12181
2019-05-25,11979
2019-05-26,11856
2019-05-27,11851
2019-05-28,11829
2019-05-29,11864
2019-05-30,12046
2019-05-31,12046
2019-06-01,12151
2019-06-02,12241
2019-06-03,12245
2019-06-04,12090
2019-06-05,12097
2019-06-06,12268
2019-06-07,11935
2019-06-08,11875
2019-06-09,11999
2019-06-10,11999
2019-06-11,12123
2019-06-12,12123
2019-06-13,12119
2019-06-14,12073
2019-06-15,12073
2019-06-16,11986
2019-06-17,12110
2019-06-18,12110
2019-06-19,12071
2019-06-20,12203
2019-06-21,12415
2019-06-22,12415
2019-06-23,12230
2019-06-24,12144
2019-06-25,12101
2019-06-26,12049
2019-06-27,11994
2019-06-28,11994
2019-06-29,12095
2019-06-30,12100
2019-07-01,12100
2019-07-02,12105
2019-07-03,12089
2019-07-04,12089
2019-07-05,12098
2019-07-06,12143
2019-07-07,12088
2019-07-08,12040
2019-07-09,12057
2019-07-10,11980
2019-07-11,11980
2019-07-12,12059
2019-07-13,12059
2019-07-14,12065
2019-07-15,12065
2019-07-16,12026
2019-07-17,12056
2019-07-18,12056
2019-07-19,12153
2019-07-20,12066
2019-07-21,12052
2019-07-22,12131
2019-07-23,12163
2019-07-24,12163
2019-07-25,12139
2019-07-26,12139
2019-07-27,12040
2019-07-28,11819
2019-07-29,12306
2019-07-30,12156
2019-07-31,12187
2019-08-01,12187
2019-08-02,12219
2019-08-03,12070
2019-08-04,12070
2019-08-05,12008
2019-08-06,12008
2019-08-07,11994
2019-08-08,11994
2019-08-09,11969
2019-08-10,11921
2019-08-11,11921
2019-08-12,11719
2019-08-13,11681
2019-08-14,11850
2019-08-15,11808
2019-08-16,11600
2019-08-17,11600
2019-08-18,11643
2019-08-19,11275
2019-08-20,11275
2019-08-21,11337
2019-08-22,11388
2019-08-23,11388
2019-08-24,11497
2019-08-24,11497
2019-08-25,11497
2019-08-25,11497
2019-08-26,11314
2019-08-26,11314
2019-08-27,11314
2019-08-27,11314
2019-08-28,11458
2019-08-29,11458
2019-08-30,11605
2019-08-31,11605
2019-09-01,11958
2019-09-02,11958
2019-09-03,11667
2019-09-04,11589
2019-09-05,11589
2019-09-06,11673
2019-09-07,11843
2019-09-08,11882
2019-09-09,11882
2019-09-10,11855
2019-09-11,11803
2019-09-12,11803
2019-09-13,12116
2019-09-14,12335
2019-09-15,11977
2019-09-16,12005
2019-09-17,12005
2019-09-18,11960
2019-09-19,11960
2019-09-20,11903
2019-09-21,11970
2019-09-22,11702
2019-09-23,11839
2019-09-24,11839
2019-09-25,12039
2019-09-26,11997
2019-09-27,11997
2019-09-28,11996
2019-09-29,11996
2019-09-30,11855
2019-10-01,11847
2019-10-02,11847
2019-10-03,12067
2019-10-04,12067
2019-10-05,11831
2019-10-06,11712
2019-10-07,11712
2019-10-08,11828
2019-10-09,11828
2019-10-10,11666
2019-10-11,11666
2019-10-12,11370
2019-10-13,11320
2019-10-14,11728
2019-10-15,11728
2019-10-16,11580
2019-10-17,11580
2019-10-18,11885
2019-10-19,11613
2019-10-20,11613
2019-10-21,11673
2019-10-22,11673
2019-10-23,11897
2019-10-24,11897
2019-10-25,11894
2019-10-26,11484
2019-10-27,11484
2019-10-28,11593
2019-10-29,11593
2019-10-30,11647
2019-10-31,11664
2019-11-01,11664
2019-11-02,11647
2019-11-03,11619
2019-11-04,11500
2019-11-05,11500
2019-11-06,11511
2019-11-07,11511
2019-11-08,11539
2019-11-09,11471
2019-11-10,11728
2019-11-11,11475
2019-11-12,11475
2019-11-13,11469
2019-11-14,11469
2019-11-15,11610
2019-11-16,11543
2019-11-17,11543
2019-11-18,11534
2019-11-19,11534
2019-11-20,11694
2019-11-21,11694
2019-11-22,11737
2019-11-23,11896
2019-11-24,11848
2019-11-25,11665
2019-11-26,11558
2019-11-27,11558
2019-11-28,11519
2019-11-29,11519
2019-11-30,11542
2019-12-01,11542
2019-12-02,11638
2019-12-03,11810
2019-12-04,11641
2019-12-05,11641
2019-12-06,11782
2019-12-07,11841
2019-12-08,11841
2019-12-09,11804
2019-12-10,11748
2019-12-11,11748
2019-12-12,11687
2019-12-13,11610
2019-12-14,11610
2019-12-15,11725
2019-12-16,11725
2019-12-17,11691
2019-12-18,11691
2019-12-19,11714
2019-12-20,11386
2019-12-21,11432
2019-12-22,11646
2019-12-23,11646
2019-12-24,11581
2019-12-25,11465
2019-12-26,11465
2019-12-27,11613
2019-12-28,11800
2019-12-29,11800
2019-12-30,11616
2019-12-31,11531
2020-01-01,11588
2020-01-02,11617
2020-01-03,11617
2020-01-04,11819
2020-01-05,11980
2020-01-06,11980
2020-01-07,11659
2020-01-08,11659
2020-01-09,11694
2020-01-10,11584
2020-01-11,11726
2020-01-12,11788
2020-01-13,11788
2020-01-14,11835
2020-01-15,11683
2020-01-16,11711
2020-01-17,11735
2020-01-18,11735
2020-01-19,11680
2020-01-20,11660
2020-01-21,11660
2020-01-22,11964
2020-01-23,11851
2020-01-24,11825
2020-01-25,11984
2020-01-26,11813
2020-01-27,11753
2020-01-28,11693
2020-01-29,11925
2020-01-30,11897
2020-01-31,11916
2020-02-01,11985
2020-02-02,11850
2020-02-03,11839
2020-02-04,11814
2020-02-05,11804
2020-02-06,11781
2020-02-07,11669
2020-02-08,11747
2020-02-09,11784
2020-02-10,11473
2020-02-11,11530
2020-02-12,11620
2020-02-13,11620
2020-02-14,11603
2020-02-15,11603
2020-02-16,11666
2020-02-17,11861
2020-02-18,11694
2020-02-19,11498
2020-02-20,11915
2020-02-21,11915
2020-02-22,11677
2020-02-23,11482
2020-02-24,11581
2020-02-25,11810
2020-02-26,11885
2020-02-27,11800
2020-02-28,11903
2020-02-29,11903
2020-03-01,11783
2020-03-02,11777
2020-03-03,11917
2020-03-04,11917
2020-03-05,11868
2020-03-06,11962
2020-03-07,11848
2020-03-08,11653
2020-03-09,11656
2020-03-10,11767
2020-03-11,11654
2020-03-12,11721
2020-03-13,11747
2020-03-14,11819
2020-03-15,11847
2020-03-16,11887
2020-03-17,11900
2020-03-18,11957
2020-03-19,11896
2020-03-20,11674
2020-03-21,11765
2020-03-22,11861
2020-03-23,12000
2020-03-24,11898
2020-03-25,11891
2020-03-26,11861
2020-03-27,12023
2020-03-28,11888
2020-03-29,11838
2020-03-30,11823
2020-03-31,11793
2020-04-01,11845
2020-04-02,11953
2020-04-03,11953
2020-04-04,11942
2020-04-05,11871
2020-04-06,11870
2020-04-07,11827
2020-04-08,11889
2020-04-09,11911
2020-04-10,12117
2020-04-11,12306
2020-04-12,12026
2020-04-13,11842
2020-04-14,11839
2020-04-15,11895
2020-04-16,11922
2020-04-17,11839
2020-04-18,11972
2020-04-19,11931
2020-04-20,12074
2020-04-21,12251
2020-04-22,11921
2020-04-23,11872
2020-04-24,11971
2020-04-25,12073
2020-04-26,11856
2020-04-27,12009
2020-04-28,12032
2020-04-29,11960
2020-04-30,12049
2020-05-01,11836
2020-05-02,11842
2020-05-03,11922
2020-05-04,11936
2020-05-05,11882
2020-05-06,11996
2020-05-07,11977
2020-05-08,12060
2020-05-09,11817
2020-05-10,11957
2020-05-11,11881
2020-05-12,12032
2020-05-13,12014
