date_obj,Elysian%20spirit%20shield price
2018-11-19,528120223
2018-11-20,517502076
2018-11-21,493317262
2018-11-22,472933686
2018-11-23,489720936
2018-11-24,498985346
2018-11-25,504801247
2018-11-26,503794300
2018-11-27,504530330
2018-11-28,502532493
2018-11-29,502699705
2018-12-01,500929863
2018-12-02,500954555
2018-12-03,500885237
2018-12-04,502156403
2018-12-05,505150634
2018-12-07,515629212
2018-12-09,520311533
2018-12-10,525372430
2018-12-11,524154290
2018-12-12,525299131
2018-12-13,527730801
2018-12-14,528990881
2018-12-15,531264293
2018-12-16,534530040
2018-12-17,538851572
2018-12-18,539534824
2018-12-19,540068410
2018-12-20,536323887
2018-12-21,530152176
2018-12-22,528566019
2018-12-23,527200166
2018-12-24,530823234
2018-12-25,538921188
2018-12-26,541024290
2018-12-27,549070344
2018-12-28,547358381
2018-12-29,537783071
2018-12-30,528602891
2018-12-31,527228615
2019-01-01,529908103
2019-01-02,536748370
2019-01-03,537017396
2019-01-04,537539499
2019-01-05,541804670
2019-01-06,540411957
2019-01-08,531770924
2019-01-10,520866919
2019-01-11,518935361
2019-01-12,514572568
2019-01-13,508756305
2019-01-14,509469773
2019-01-15,515726926
2019-01-16,517507352
2019-01-17,522246624
2019-01-18,523014747
2019-01-19,521155170
2019-01-20,521705678
2019-01-21,520901177
2019-01-22,525057652
2019-01-23,531388136
2019-01-24,535991685
2019-01-25,543912462
2019-01-26,540928474
2019-01-27,538252617
2019-01-29,542039162
2019-01-30,543354947
2019-01-31,545354234
2019-02-01,544099739
2019-02-02,539563215
2019-02-03,541816203
2019-02-04,545085689
2019-02-05,543899870
2019-02-06,546088617
2019-02-07,547195419
2019-02-08,547407688
2019-02-09,556112947
2019-02-10,562281729
2019-02-11,561972187
2019-02-12,561804137
2019-02-13,543343178
2019-02-14,523163919
2019-02-15,526979554
2019-02-16,535450466
2019-02-17,537328380
2019-02-18,538946629
2019-02-19,547971177
2019-02-20,549801942
2019-02-21,551638225
2019-02-22,553377361
2019-02-23,556021900
2019-02-24,558696245
2019-02-25,563072204
2019-02-26,565067462
2019-02-27,569030233
2019-02-28,563924704
2019-03-01,563955244
2019-03-02,559165536
2019-03-03,560383045
2019-03-04,562852594
2019-03-05,565694378
2019-03-06,576994878
2019-03-07,586913126
2019-03-08,584672231
2019-03-09,589260788
2019-03-10,588341541
2019-03-11,586306933
2019-03-12,584765007
2019-03-13,587401878
2019-03-14,587304439
2019-03-15,589172179
2019-03-16,596189482
2019-03-17,590987296
2019-03-18,589449740
2019-03-19,590781452
2019-03-20,595608319
2019-03-21,594510101
2019-03-22,595420093
2019-03-23,601224073
2019-03-24,601214881
2019-03-25,604083687
2019-03-26,608942430
2019-03-27,618531090
2019-03-28,622413339
2019-03-29,628900013
2019-03-30,608825848
2019-03-31,608149130
2019-04-01,610419880
2019-04-02,609096316
2019-04-03,610438746
2019-04-04,612859303
2019-04-05,613812503
2019-04-06,614964025
2019-04-07,614030484
2019-04-08,615917916
2019-04-09,619515328
2019-04-10,621545059
2019-04-11,618922063
2019-04-12,618537136
2019-04-13,623139126
2019-04-14,626931334
2019-04-15,634337441
2019-04-16,626735689
2019-04-17,624421916
2019-04-18,626391036
2019-04-19,627135308
2019-04-20,632767728
2019-04-21,631318773
2019-04-22,626365855
2019-04-23,627569938
2019-04-24,626630486
2019-04-25,626326223
2019-04-26,625439649
2019-04-27,626327149
2019-04-28,632994561
2019-04-29,638608606
2019-04-30,642114272
2019-05-01,646354967
2019-05-02,650621972
2019-05-03,654775307
2019-05-04,659168704
2019-05-05,659373445
2019-05-06,658464960
2019-05-07,653694549
2019-05-08,659171710
2019-05-09,659154013
2019-05-10,661471319
2019-05-11,668138577
2019-05-12,672451281
2019-05-13,668610495
2019-05-14,667300101
2019-05-15,670025354
2019-05-16,675674302
2019-05-17,677995631
2019-05-18,683467086
2019-05-19,679330248
2019-05-20,672895444
2019-05-21,665166961
2019-05-22,663580332
2019-05-23,649527650
2019-05-24,652315316
2019-05-25,654288363
2019-05-26,654946627
2019-05-27,657931315
2019-05-28,659599526
2019-05-29,658681045
2019-05-30,653671876
2019-05-31,647467502
2019-06-01,643846245
2019-06-02,616851349
2019-06-03,617177733
2019-06-04,630448176
2019-06-05,636578746
2019-06-06,648928263
2019-06-07,653551201
2019-06-08,654173030
2019-06-09,640463311
2019-06-10,635248033
2019-06-11,636962520
2019-06-12,636299930
2019-06-13,639288656
2019-06-14,641215067
2019-06-15,639965257
2019-06-16,638394041
2019-06-17,637210544
2019-06-18,632130421
2019-06-19,617023123
2019-06-20,606875069
2019-06-21,601862616
2019-06-22,587408522
2019-06-23,584988955
2019-06-24,600265713
2019-06-25,623273761
2019-06-26,627143502
2019-06-27,631971614
2019-06-28,627975317
2019-06-29,633263576
2019-06-30,638698684
2019-07-01,640492919
2019-07-02,643352079
2019-07-03,644926909
2019-07-04,641408874
2019-07-05,639504108
2019-07-06,638408571
2019-07-07,637901318
2019-07-08,637640134
2019-07-09,640384407
2019-07-10,643964076
2019-07-11,640655233
2019-07-12,643008834
2019-07-13,647198342
2019-07-14,647192884
2019-07-15,645750444
2019-07-16,645563794
2019-07-17,647276507
2019-07-18,652136481
2019-07-19,657710831
2019-07-20,668932334
2019-07-21,680948149
2019-07-22,674603652
2019-07-23,662108141
2019-07-24,647776998
2019-07-25,663771331
2019-07-26,668019422
2019-07-27,671860864
2019-07-28,679256790
2019-07-29,684837185
2019-07-30,684785215
2019-07-31,682980140
2019-08-01,683677614
2019-08-02,685505653
2019-08-03,696476323
2019-08-04,695075855
2019-08-05,696894128
2019-08-06,703247168
2019-08-07,707984912
2019-08-08,707268799
2019-08-09,699009319
2019-08-10,676634992
2019-08-11,672174954
2019-08-12,672009227
2019-08-13,681699591
2019-08-14,683834495
2019-08-15,688971427
2019-08-16,690327966
2019-08-17,693493026
2019-08-18,695325206
2019-08-19,696272015
2019-08-20,697534187
2019-08-21,698226160
2019-08-22,698692312
2019-08-23,700797034
2019-08-24,704517834
2019-08-24,704517834
2019-08-25,705672478
2019-08-25,705672478
2019-08-26,706630668
2019-08-27,713908225
2019-08-27,713908225
2019-08-28,721602447
2019-08-29,714248421
2019-08-30,707909471
2019-08-31,703913198
2019-09-01,703776757
2019-09-02,712894592
2019-09-03,720174838
2019-09-04,726025245
2019-09-05,727516672
2019-09-06,726901458
2019-09-07,720605208
2019-09-08,717462688
2019-09-09,717495197
2019-09-10,718856828
2019-09-11,721493418
2019-09-12,724190448
2019-09-13,725505398
2019-09-14,725160497
2019-09-15,714864155
2019-09-16,703861348
2019-09-17,705232288
2019-09-18,706394548
2019-09-19,711672909
2019-09-20,718047127
2019-09-21,721535020
2019-09-22,723305073
2019-09-23,721453773
2019-09-24,721568421
2019-09-25,720638449
2019-09-26,716681993
2019-09-27,712428532
2019-09-28,711671197
2019-09-29,716816267
2019-09-30,720436120
2019-10-01,721783535
2019-10-02,727993070
2019-10-03,728083326
2019-10-04,730183742
2019-10-05,732307981
2019-10-06,731612337
2019-10-07,732660542
2019-10-08,733986308
2019-10-09,739921214
2019-10-10,752319107
2019-10-11,766873648
2019-10-12,749599485
2019-10-13,733275622
2019-10-14,738955031
2019-10-15,741842030
2019-10-16,746461926
2019-10-17,747601440
2019-10-18,755981754
2019-10-19,756879351
2019-10-20,756707953
2019-10-21,758985155
2019-10-22,766854446
2019-10-23,770556156
2019-10-24,779917803
2019-10-25,789944536
2019-10-26,783488702
2019-10-27,777206125
2019-10-28,777929776
2019-10-29,782331848
2019-10-30,782373289
2019-10-31,778872323
2019-11-01,774842196
2019-11-02,775486813
2019-11-03,778432620
2019-11-04,779695114
2019-11-05,780224572
2019-11-06,784964139
2019-11-07,791552569
2019-11-08,783473470
2019-11-09,779429011
2019-11-10,784203978
2019-11-11,786075596
2019-11-12,786578005
2019-11-13,791622906
2019-11-14,806601378
2019-11-15,808165182
2019-11-16,812289702
2019-11-17,813360991
2019-11-18,824670525
2019-11-19,822403006
2019-11-20,818404102
2019-11-21,814548109
2019-11-22,798385148
2019-11-23,780644405
2019-11-24,787441007
2019-11-25,798741070
2019-11-26,801096086
2019-11-27,796258220
2019-11-28,790503172
2019-11-29,793951706
2019-11-30,800341048
2019-12-01,806962809
2019-12-02,811101914
2019-12-03,804697905
2019-12-04,798715552
2019-12-05,792078936
2019-12-06,792894846
2019-12-07,798457311
2019-12-08,801589390
2019-12-09,800951328
2019-12-10,798728376
2019-12-11,797016160
2019-12-12,794747349
2019-12-13,794757757
2019-12-14,804940669
2019-12-15,812071389
2019-12-16,812744910
2019-12-17,810805935
2019-12-18,813188754
2019-12-19,813958161
2019-12-20,822171314
2019-12-21,820547099
2019-12-22,823702287
2019-12-23,830317335
2019-12-24,833374774
2019-12-25,837889078
2019-12-26,840563380
2019-12-27,840295468
2019-12-28,836547849
2019-12-29,824887714
2019-12-30,823047523
2019-12-31,826207527
2020-01-01,824165736
2020-01-02,825356744
2020-01-03,826154518
2020-01-04,824409077
2020-01-05,811379635
2020-01-06,808432963
2020-01-07,810930342
2020-01-08,808721285
2020-01-09,807698044
2020-01-10,811176232
2020-01-11,811826671
2020-01-12,809787938
2020-01-13,809304025
2020-01-14,812527662
2020-01-15,815060233
2020-01-16,816388426
2020-01-17,821160177
2020-01-18,826223774
2020-01-19,831546605
2020-01-20,833674388
2020-01-21,842915901
2020-01-22,836099864
2020-01-23,821423086
2020-01-24,820611923
2020-01-25,822606121
2020-01-26,828382946
2020-01-27,828198501
2020-01-28,832880972
2020-01-29,834359340
2020-01-30,832403599
2020-01-31,831796693
2020-02-01,823422241
2020-02-02,808264615
2020-02-03,808216491
2020-02-04,799313355
2020-02-05,768370086
2020-02-06,758966063
2020-02-07,783803177
2020-02-08,798866301
2020-02-09,806908633
2020-02-10,806707461
2020-02-11,794441399
2020-02-12,789997104
2020-02-13,776037802
2020-02-14,786999435
2020-02-15,793948141
2020-02-16,798822321
2020-02-17,806163557
2020-02-18,806841699
2020-02-19,808157806
2020-02-20,815527042
2020-02-21,821407219
2020-02-22,819721083
2020-02-23,821209473
2020-02-24,823265205
2020-02-25,824801498
2020-02-26,826321403
2020-02-27,830531640
2020-02-28,834939191
2020-02-29,835976733
2020-03-01,837533167
2020-03-02,834391978
2020-03-03,820731397
2020-03-04,816740648
2020-03-05,815238402
2020-03-06,810722175
2020-03-07,814063437
2020-03-08,822859853
2020-03-09,828494316
2020-03-10,834244520
2020-03-11,839788046
2020-03-12,840471761
2020-03-13,838231209
2020-03-14,835295488
2020-03-15,835052784
2020-03-16,833299706
2020-03-17,831491349
2020-03-18,830569894
2020-03-19,832857651
2020-03-20,834498084
2020-03-21,834426244
2020-03-22,832454047
2020-03-23,831709672
2020-03-24,831569064
2020-03-25,831348323
2020-03-26,830775769
2020-03-27,829760561
2020-03-28,826489596
2020-03-29,824378133
2020-03-30,820177161
2020-03-31,819723151
2020-04-01,813342661
2020-04-02,814608410
2020-04-03,817933804
2020-04-04,819780904
2020-04-05,819919151
2020-04-06,821643542
2020-04-07,820219662
2020-04-08,820880215
2020-04-09,821523275
2020-04-10,822547632
2020-04-11,822208574
2020-04-12,820936555
2020-04-13,817129732
2020-04-14,813838667
2020-04-15,811316008
2020-04-16,816776446
2020-04-17,818064343
2020-04-18,817470031
2020-04-19,815621393
2020-04-20,814372873
2020-04-21,816521670
2020-04-22,818145263
2020-04-23,818806473
2020-04-24,818252941
2020-04-25,820786459
2020-04-26,822651333
2020-04-27,823248212
2020-04-28,821763577
2020-04-29,821868359
2020-04-30,823118077
2020-05-01,823608055
2020-05-02,825212554
2020-05-03,826024913
2020-05-04,825534135
2020-05-05,825328978
2020-05-06,825241315
2020-05-07,830405512
2020-05-08,835396448
2020-05-09,835599143
2020-05-10,831553951
2020-05-11,834005154
2020-05-12,834133324
2020-05-13,835570637
