date_obj,3rd%20age%20longsword price
2018-08-27,978450520
2018-08-28,978450520
2018-08-29,978450520
2018-08-30,978450520
2018-08-31,978450520
2018-09-01,978450520
2018-09-02,978450520
2018-09-03,978450520
2018-09-04,978450520
2018-09-05,978450520
2018-09-06,978450520
2018-09-07,978450520
2018-09-08,978450520
2018-09-09,978450520
2018-09-10,978450520
2018-09-11,978450520
2018-09-12,978450520
2018-09-13,978450520
2018-09-14,978450520
2018-09-15,978450520
2018-09-16,978450520
2018-09-17,978450520
2018-09-18,978450520
2018-09-19,978450520
2018-09-20,978450520
2018-09-21,930565768
2018-09-22,930565768
2018-09-23,930565768
2018-09-24,930565768
2018-09-25,930565768
2018-09-26,930565768
2018-09-27,930565768
2018-09-28,930565768
2018-09-29,930565768
2018-09-30,930565768
2018-10-01,930565768
2018-10-02,930565768
2018-10-03,930565768
2018-10-04,930565768
2018-10-05,930565768
2018-10-06,930565768
2018-10-07,930565768
2018-10-08,930565768
2018-10-09,930565768
2018-10-10,930565768
2018-10-11,930565768
2018-10-12,930565768
2018-10-13,930565768
2018-10-14,930565768
2018-10-15,930565768
2018-10-16,930565768
2018-10-17,930565768
2018-10-18,930565768
2018-10-19,884487053
2018-10-20,884487053
2018-10-21,884487053
2018-10-22,884487053
2018-10-23,884487053
2018-10-24,884487053
2018-10-25,884487053
2018-10-26,884487053
2018-10-27,884487053
2018-10-28,884487053
2018-10-29,884487053
2018-10-30,884487053
2018-10-31,884487053
2018-11-01,884487053
2018-11-03,884487053
2018-11-04,884487053
2018-11-05,840941715
2018-11-06,840941715
2018-11-07,840941715
2018-11-08,840941715
2018-11-09,840941715
2018-11-10,840941715
2018-11-11,840941715
2018-11-12,840941715
2018-11-13,840941715
2018-11-14,840941715
2018-11-15,840941715
2018-11-16,840941715
2018-11-17,840941715
2018-11-18,840941715
2018-11-19,840941715
2018-11-20,840941715
2018-11-21,840941715
2018-11-22,840941715
2018-11-23,840941715
2018-11-24,840941715
2018-11-25,840941715
2018-11-26,840941715
2018-11-27,840941715
2018-11-28,840941715
2018-11-29,840941715
2018-12-01,840941715
2018-12-02,840941715
2018-12-03,840941715
2018-12-04,840941715
2018-12-05,799248692
2018-12-07,799248692
2018-12-09,799248692
2018-12-10,799248692
2018-12-11,799248692
2018-12-12,799248692
2018-12-13,799248692
2018-12-14,799248692
2018-12-15,799248692
2018-12-16,799248692
2018-12-17,799248692
2018-12-18,799248692
2018-12-19,799248692
2018-12-20,799248692
2018-12-21,799248692
2018-12-22,799248692
2018-12-23,799248692
2018-12-24,799248692
2018-12-25,799248692
2018-12-26,799248692
2018-12-27,799248692
2018-12-28,799248692
2018-12-29,799248692
2018-12-30,799248692
2018-12-31,799248692
2019-01-01,799248692
2019-01-02,799248692
2019-01-03,799248692
2019-01-04,799248692
2019-01-05,799248692
2019-01-06,759567915
2019-01-08,759567915
2019-01-10,759567915
2019-01-11,759567915
2019-01-12,759567915
2019-01-13,759567915
2019-01-14,759567915
2019-01-15,759567915
2019-01-16,759567915
2019-01-17,759567915
2019-01-18,759567915
2019-01-19,759567915
2019-01-20,759567915
2019-01-21,759567915
2019-01-22,759567915
2019-01-23,759567915
2019-01-24,759567915
2019-01-25,759567915
2019-01-26,759567915
2019-01-27,759567915
2019-01-28,759567915
2019-01-29,759567915
2019-01-30,759567915
2019-01-31,759567915
2019-02-01,759567915
2019-02-02,759567915
2019-02-03,759567915
2019-02-04,759567915
2019-02-05,722458433
2019-02-06,722458433
2019-02-07,722458433
2019-02-08,722458433
2019-02-09,722458433
2019-02-10,722458433
2019-02-11,722458433
2019-02-12,722458433
2019-02-13,722458433
2019-02-14,722458433
2019-02-15,722458433
2019-02-16,722458433
2019-02-17,722458433
2019-02-18,722458433
2019-02-19,722458433
2019-02-20,722458433
2019-02-21,722458433
2019-02-22,722458433
2019-02-23,722458433
2019-02-24,686525957
2019-02-25,686525957
2019-02-26,686525957
2019-02-27,686525957
2019-02-28,686525957
2019-03-01,686525957
2019-03-02,686525957
2019-03-03,686525957
2019-03-04,686525957
2019-03-05,686525957
2019-03-06,686525957
2019-03-07,686525957
2019-03-08,686525957
2019-03-09,686525957
2019-03-10,686525957
2019-03-11,686525957
2019-03-12,686525957
2019-03-13,652857602
2019-03-14,652857602
2019-03-15,652857602
2019-03-16,652857602
2019-03-17,652857602
2019-03-18,652857602
2019-03-19,652857602
2019-03-20,652857602
2019-03-21,652857602
2019-03-22,652857602
2019-03-23,652857602
2019-03-24,652857602
2019-03-25,620412557
2019-03-26,620412557
2019-03-27,620412557
2019-03-28,620412557
2019-03-29,620412557
2019-03-30,620412557
2019-03-31,620412557
2019-04-01,620412557
2019-04-02,620412557
2019-04-03,620412557
2019-04-04,620412557
2019-04-05,589466634
2019-04-06,589466634
2019-04-07,589466634
2019-04-08,589466634
2019-04-09,589466634
2019-04-10,589466634
2019-04-11,589466634
2019-04-12,589466634
2019-04-13,589466634
2019-04-14,561147725
2019-04-15,561147725
2019-04-16,561147725
2019-04-17,561147725
2019-04-18,561147725
2019-04-19,561147725
2019-04-20,561147725
2019-04-21,561147725
2019-04-22,561147725
2019-04-23,561147725
2019-04-24,533438920
2019-04-25,533438920
2019-04-26,533438920
2019-04-27,533438920
2019-04-28,533438920
2019-04-29,533438920
2019-04-30,533438920
2019-05-01,533438920
2019-05-02,533438920
2019-05-03,533438920
2019-05-04,533438920
2019-05-05,533438920
2019-05-06,533438920
2019-05-07,506912722
2019-05-08,506912722
2019-05-09,506912722
2019-05-10,506912722
2019-05-11,506912722
2019-05-12,506912722
2019-05-13,506912722
2019-05-14,506912722
2019-05-15,506912722
2019-05-16,506912722
2019-05-17,506912722
2019-05-18,506912722
2019-05-19,481743869
2019-05-20,481743869
2019-05-21,481743869
2019-05-22,481743869
2019-05-23,481743869
2019-05-24,481743869
2019-05-25,481743869
2019-05-26,481743869
2019-05-27,481743869
2019-05-28,481743869
2019-05-29,481743869
2019-05-30,481743869
2019-05-31,481743869
2019-06-01,458182872
2019-06-02,458182872
2019-06-03,458182872
2019-06-04,458182872
2019-06-05,458182872
2019-06-06,458182872
2019-06-07,458182872
2019-06-08,458182872
2019-06-09,458182872
2019-06-10,458182872
2019-06-11,458182872
2019-06-12,458182872
2019-06-13,435330027
2019-06-14,435330027
2019-06-15,435330027
2019-06-16,435330027
2019-06-17,435330027
2019-06-18,435330027
2019-06-19,435330027
2019-06-20,435330027
2019-06-21,435330027
2019-06-22,415639916
2019-06-23,415639916
2019-06-24,415639916
2019-06-25,415639916
2019-06-26,415639916
2019-06-27,415639916
2019-06-28,415639916
2019-06-29,415639916
2019-06-30,415639916
2019-07-01,415639916
2019-07-02,415639916
2019-07-03,415639916
2019-07-04,426572813
2019-07-05,426572813
2019-07-06,426572813
2019-07-07,426572813
2019-07-08,426572813
2019-07-09,426572813
2019-07-10,426572813
2019-07-11,426572813
2019-07-12,426572813
2019-07-13,444821202
2019-07-14,444821202
2019-07-15,444821202
2019-07-16,444821202
2019-07-17,444821202
2019-07-18,444821202
2019-07-19,444821202
2019-07-20,444821202
2019-07-21,444821202
2019-07-22,444821202
2019-07-23,444821202
2019-07-24,444821202
2019-07-25,463385931
2019-07-26,463385931
2019-07-27,463385931
2019-07-28,463385931
2019-07-29,463385931
2019-07-30,463385931
2019-07-31,463385931
2019-08-01,463385931
2019-08-02,463385931
2019-08-03,463385931
2019-08-04,463385931
2019-08-05,463385931
2019-08-06,480315790
2019-08-07,480315790
2019-08-08,480315790
2019-08-09,480315790
2019-08-10,480315790
2019-08-11,480315790
2019-08-12,480315790
2019-08-13,480315790
2019-08-14,480315790
2019-08-15,480315790
2019-08-16,480315790
2019-08-17,480315790
2019-08-18,501614871
2019-08-19,501614871
2019-08-20,501614871
2019-08-21,501614871
2019-08-22,501614871
2019-08-23,501614871
2019-08-24,501614871
2019-08-24,501614871
2019-08-25,501614871
2019-08-25,501614871
2019-08-26,501614871
2019-08-27,501614871
2019-08-27,501614871
2019-08-28,520702653
2019-08-29,520702653
2019-08-30,520702653
2019-08-31,520702653
2019-09-01,520702653
2019-09-02,520702653
2019-09-03,520702653
2019-09-04,520702653
2019-09-05,520702653
2019-09-06,520702653
2019-09-07,542236116
2019-09-08,542236116
2019-09-09,542236116
2019-09-10,542236116
2019-09-11,542236116
2019-09-12,542236116
2019-09-13,542236116
2019-09-14,542236116
2019-09-15,542236116
2019-09-16,542236116
2019-09-17,542236116
2019-09-18,566879882
2019-09-19,566879882
2019-09-20,566879882
2019-09-21,566879882
2019-09-22,566879882
2019-09-23,566879882
2019-09-24,566879882
2019-09-25,566879882
2019-09-26,566879882
2019-09-27,566879882
2019-09-28,566879882
2019-09-29,566879882
2019-09-30,566879882
2019-10-01,566879882
2019-10-02,566879882
2019-10-03,590460260
2019-10-04,590460260
2019-10-05,590460260
2019-10-06,590460260
2019-10-07,590460260
2019-10-08,590460260
2019-10-09,590460260
2019-10-10,590460260
2019-10-11,590460260
2019-10-12,590460260
2019-10-13,590460260
2019-10-14,590460260
2019-10-15,566683238
2019-10-16,566683238
2019-10-17,566683238
2019-10-18,566683238
2019-10-19,566683238
2019-10-20,566683238
2019-10-21,566683238
2019-10-22,566683238
2019-10-23,572987162
2019-10-24,572987162
2019-10-25,572987162
2019-10-26,572987162
2019-10-27,572987162
2019-10-28,572987162
2019-10-29,572987162
2019-10-30,572987162
2019-10-31,572987162
2019-11-01,546057806
2019-11-02,546057806
2019-11-03,546057806
2019-11-04,546057806
2019-11-05,546057806
2019-11-06,546057806
2019-11-07,546057806
2019-11-08,546057806
2019-11-09,527845660
2019-11-10,527845660
2019-11-11,527845660
2019-11-12,527845660
2019-11-13,527845660
2019-11-14,527845660
2019-11-15,527845660
2019-11-16,527845660
2019-11-17,527845660
2019-11-18,527845660
2019-11-19,527845660
2019-11-20,513671595
2019-11-21,513671595
2019-11-22,513671595
2019-11-23,513671595
2019-11-24,513671595
2019-11-25,513671595
2019-11-26,513671595
2019-11-27,513671595
2019-11-28,513671595
2019-11-29,513671595
2019-11-30,512621931
2019-12-01,512621931
2019-12-02,512621931
2019-12-03,512621931
2019-12-04,512621931
2019-12-05,512621931
2019-12-06,512621931
2019-12-07,512621931
2019-12-08,512621931
2019-12-09,512621931
2019-12-10,508678619
2019-12-11,508678619
2019-12-12,508678619
2019-12-13,508678619
2019-12-14,508678619
2019-12-15,508678619
2019-12-16,508678619
2019-12-17,508678619
2019-12-18,508678619
2019-12-19,508678619
2019-12-20,508678619
2019-12-21,490749304
2019-12-22,490749304
2019-12-23,490749304
2019-12-24,490749304
2019-12-25,490749304
2019-12-26,490749304
2019-12-27,490749304
2019-12-28,490749304
2019-12-29,490749304
2019-12-30,467141421
2019-12-31,467141421
2020-01-01,467141421
2020-01-02,467141421
2020-01-03,467141421
2020-01-04,467141421
2020-01-05,467141421
2020-01-06,467141421
2020-01-07,467141421
2020-01-08,467141421
2020-01-09,460708566
2020-01-10,460708566
2020-01-11,460708566
2020-01-12,460708566
2020-01-13,460708566
2020-01-14,460708566
2020-01-15,460708566
2020-01-16,460708566
2020-01-17,474636370
2020-01-18,474636370
2020-01-19,474636370
2020-01-20,474636370
2020-01-21,474636370
2020-01-22,474636370
2020-01-23,474636370
2020-01-24,474636370
2020-01-25,474636370
2020-01-26,474636370
2020-01-27,474636370
2020-01-28,482906016
2020-01-29,482906016
2020-01-30,482906016
2020-01-31,482906016
2020-02-01,482906016
2020-02-02,482906016
2020-02-03,482906016
2020-02-04,482906016
2020-02-05,482906016
2020-02-06,482906016
2020-02-07,467052383
2020-02-08,467052383
2020-02-09,467052383
2020-02-10,467052383
2020-02-11,467052383
2020-02-12,467052383
2020-02-13,467052383
2020-02-14,467052383
2020-02-15,467052383
2020-02-16,467052383
2020-02-17,444137806
2020-02-18,444137806
2020-02-19,444137806
2020-02-20,444137806
2020-02-21,444137806
2020-02-22,444137806
2020-02-23,444137806
2020-02-24,444137806
2020-02-25,423111955
2020-02-26,423111955
2020-02-27,423111955
2020-02-28,423111955
2020-02-29,423111955
2020-03-01,423111955
2020-03-02,423111955
2020-03-03,429445358
2020-03-04,429445358
2020-03-05,429445358
2020-03-06,429445358
2020-03-07,429445358
2020-03-08,429445358
2020-03-09,429445358
2020-03-10,429445358
2020-03-11,429445358
2020-03-12,429445358
2020-03-13,429445358
2020-03-14,429445358
2020-03-15,419217277
2020-03-16,419217277
2020-03-17,419217277
2020-03-18,419217277
2020-03-19,419217277
2020-03-20,419217277
2020-03-21,419217277
2020-03-22,418134026
2020-03-23,418134026
2020-03-24,418134026
2020-03-25,418134026
2020-03-26,418134026
2020-03-27,418134026
2020-03-28,418134026
2020-03-29,418134026
2020-03-30,418134026
2020-03-31,421609232
2020-04-01,421609232
2020-04-02,421609232
2020-04-03,421609232
2020-04-04,421609232
2020-04-05,421609232
2020-04-06,421609232
2020-04-07,403413245
2020-04-08,403413245
2020-04-09,403413245
2020-04-10,403413245
2020-04-11,403413245
2020-04-12,403413245
2020-04-13,403413245
2020-04-14,403413245
2020-04-15,403413245
2020-04-16,403413245
2020-04-17,384460806
2020-04-18,384460806
2020-04-19,384460806
2020-04-20,384460806
2020-04-21,384460806
2020-04-22,384460806
2020-04-23,384460806
2020-04-24,384460806
2020-04-25,376959745
2020-04-26,376959745
2020-04-27,376959745
2020-04-28,376959745
2020-04-29,376959745
2020-04-30,376959745
2020-05-01,376959745
2020-05-02,376959745
2020-05-03,376959745
2020-05-04,371019485
2020-05-05,371019485
2020-05-06,371019485
2020-05-07,371019485
2020-05-08,371019485
2020-05-09,371019485
2020-05-10,355347775
2020-05-11,355347775
2020-05-12,355347775
2020-05-13,355347775
