date_obj,3rd%20age%20robe%20top price
2018-11-04,69264826
2018-11-05,69264826
2018-11-06,69035465
2018-11-07,69035465
2018-11-08,69035465
2018-11-09,68542243
2018-11-10,68542243
2018-11-11,68378019
2018-11-12,68378019
2018-11-13,67824025
2018-11-14,67824025
2018-11-15,67824025
2018-11-16,67542769
2018-11-17,67542769
2018-11-18,67542769
2018-11-19,67390727
2018-11-20,67390727
2018-11-21,66896999
2018-11-22,66896999
2018-11-23,65072945
2018-11-24,65072945
2018-11-25,63193017
2018-11-26,63193017
2018-11-27,63193017
2018-11-28,63051542
2018-11-29,63051542
2018-12-01,63046558
2018-12-02,62915324
2018-12-03,62915324
2018-12-04,62915324
2018-12-05,62471392
2018-12-07,61819275
2018-12-09,62459633
2018-12-10,63186201
2018-12-11,63186201
2018-12-12,63186201
2018-12-13,62995106
2018-12-14,62995106
2018-12-15,64732156
2018-12-16,64732156
2018-12-17,64785582
2018-12-18,64785582
2018-12-19,64610896
2018-12-20,64610896
2018-12-21,64358104
2018-12-22,64358104
2018-12-23,64090959
2018-12-24,64090959
2018-12-25,63785178
2018-12-26,63785178
2018-12-27,63328607
2018-12-28,63328607
2018-12-29,62837657
2018-12-30,62837657
2018-12-31,62451770
2019-01-01,62451770
2019-01-02,62122775
2019-01-03,62122775
2019-01-04,61905884
2019-01-05,61905884
2019-01-06,61386509
2019-01-08,61386509
2019-01-10,60954620
2019-01-11,59320820
2019-01-12,58248956
2019-01-13,58248956
2019-01-14,57433828
2019-01-15,57433828
2019-01-16,55984034
2019-01-17,55984034
2019-01-18,55878651
2019-01-19,55878651
2019-01-20,55525416
2019-01-21,55525416
2019-01-22,54438162
2019-01-23,54438162
2019-01-24,54082333
2019-01-25,54082333
2019-01-26,54073955
2019-01-27,54073955
2019-01-28,54330133
2019-01-29,55157917
2019-01-30,55157917
2019-01-31,55964954
2019-02-01,56912032
2019-02-02,56912032
2019-02-03,57454063
2019-02-04,57454063
2019-02-05,58532067
2019-02-06,58532067
2019-02-07,59106575
2019-02-08,59106575
2019-02-09,58546662
2019-02-10,58546662
2019-02-11,57579831
2019-02-12,57579831
2019-02-13,55625150
2019-02-14,55625150
2019-02-15,55056831
2019-02-16,55056831
2019-02-17,53659512
2019-02-18,53659512
2019-02-19,52912667
2019-02-20,52912667
2019-02-21,52439422
2019-02-22,52439422
2019-02-23,52573816
2019-02-24,52573816
2019-02-25,54287906
2019-02-26,54287906
2019-02-27,54860015
2019-02-28,54860015
2019-03-01,54550264
2019-03-02,54550264
2019-03-03,54104035
2019-03-04,54104035
2019-03-05,53976396
2019-03-06,53882830
2019-03-07,53882830
2019-03-08,54201393
2019-03-09,54201393
2019-03-10,55603591
2019-03-11,55603591
2019-03-12,55606019
2019-03-13,55606019
2019-03-14,55663201
2019-03-15,55663201
2019-03-16,55721765
2019-03-17,55730370
2019-03-18,55730370
2019-03-19,55730370
2019-03-20,54957075
2019-03-21,54957075
2019-03-22,55808558
2019-03-23,57034432
2019-03-24,57904106
2019-03-25,57904106
2019-03-26,57915911
2019-03-27,57915911
2019-03-28,58621072
2019-03-29,58570477
2019-03-30,58570477
2019-03-31,58570477
2019-04-01,59044145
2019-04-02,59044145
2019-04-03,59629692
2019-04-04,59629692
2019-04-05,59455783
2019-04-06,59455783
2019-04-07,59027733
2019-04-08,59027733
2019-04-09,59298613
2019-04-10,59298613
2019-04-11,59277520
2019-04-12,58946265
2019-04-13,60022401
2019-04-14,60645065
2019-04-15,60645065
2019-04-16,62396102
2019-04-17,62396102
2019-04-18,65461490
2019-04-19,65461490
2019-04-20,67876910
2019-04-21,67876910
2019-04-22,67925494
2019-04-23,67925494
2019-04-24,68687380
2019-04-25,68687380
2019-04-26,68786599
2019-04-27,68786599
2019-04-28,69298531
2019-04-29,69298531
2019-04-30,69129956
2019-05-01,69129956
2019-05-02,69129956
2019-05-03,68774042
2019-05-04,68774042
2019-05-05,68771765
2019-05-06,68771765
2019-05-07,69279717
2019-05-08,69279717
2019-05-09,69017578
2019-05-10,69017578
2019-05-11,68745821
2019-05-12,68745821
2019-05-13,68624062
2019-05-14,68624062
2019-05-15,68324961
2019-05-16,68324961
2019-05-17,68270983
2019-05-18,68270983
2019-05-19,68162026
2019-05-20,69290652
2019-05-21,69290652
2019-05-22,70399581
2019-05-23,70399581
2019-05-24,70167181
2019-05-25,70167181
2019-05-26,69853674
2019-05-27,69853674
2019-05-28,69592185
2019-05-29,69592185
2019-05-30,69078439
2019-05-31,69078439
2019-06-01,69078439
2019-06-02,68668123
2019-06-03,68668123
2019-06-04,68668123
2019-06-05,67991476
2019-06-06,67991476
2019-06-07,67991476
2019-06-08,66897871
2019-06-09,66897871
2019-06-10,66538138
2019-06-11,66538138
2019-06-12,65880609
2019-06-13,65880609
2019-06-14,65315402
2019-06-15,65315402
2019-06-16,64488440
2019-06-17,64488440
2019-06-18,63729983
2019-06-19,63729983
2019-06-20,62304197
2019-06-21,62304197
2019-06-22,60706548
2019-06-23,60706548
2019-06-24,59497921
2019-06-25,59497921
2019-06-26,57052142
2019-06-27,55687175
2019-06-28,55687175
2019-06-29,55242637
2019-06-30,55242637
2019-07-01,56082352
2019-07-02,58116961
2019-07-03,58116961
2019-07-04,58876785
2019-07-05,58876785
2019-07-06,58897102
2019-07-07,58897102
2019-07-08,59008929
2019-07-09,59008929
2019-07-10,59453086
2019-07-11,59453086
2019-07-12,59296312
2019-07-13,59296312
2019-07-14,60146006
2019-07-15,60146006
2019-07-16,60146006
2019-07-17,60429760
2019-07-18,60429760
2019-07-19,61301046
2019-07-20,61301046
2019-07-21,61993854
2019-07-22,61993854
2019-07-23,63852640
2019-07-24,63852640
2019-07-25,63852640
2019-07-26,63663208
2019-07-27,63663208
2019-07-28,62095710
2019-07-29,62095710
2019-07-30,61785423
2019-07-31,61785423
2019-08-01,61652896
2019-08-02,61652896
2019-08-03,60987671
2019-08-04,60987671
2019-08-05,60979854
2019-08-06,60979854
2019-08-07,62174170
2019-08-08,62174170
2019-08-09,62174170
2019-08-10,61724919
2019-08-11,61724919
2019-08-12,61882065
2019-08-13,61882065
2019-08-14,62204120
2019-08-15,62204120
2019-08-16,62441592
2019-08-17,62441592
2019-08-18,62398921
2019-08-19,62398921
2019-08-20,61978343
2019-08-21,61978343
2019-08-22,61705418
2019-08-23,61705418
2019-08-24,61929698
2019-08-24,61929698
2019-08-25,61929698
2019-08-25,61929698
2019-08-26,62535181
2019-08-27,62535181
2019-08-27,62535181
2019-08-28,62733995
2019-08-29,62733995
2019-08-30,62478804
2019-08-31,62478804
2019-09-01,63679863
2019-09-02,63679863
2019-09-03,64532187
2019-09-04,64532187
2019-09-05,64532187
2019-09-06,65315305
2019-09-07,65315305
2019-09-08,67587950
2019-09-09,67587950
2019-09-10,67587950
2019-09-11,69929869
2019-09-12,69929869
2019-09-13,71453778
2019-09-14,71453778
2019-09-15,74159056
2019-09-16,74159056
2019-09-17,77460627
2019-09-18,77460627
2019-09-19,79791571
2019-09-20,79791571
2019-09-21,80545800
2019-09-22,80545800
2019-09-23,80545800
2019-09-24,78205522
2019-09-25,78205522
2019-09-26,74993484
2019-09-27,74993484
2019-09-28,71343651
2019-09-29,71343651
2019-09-30,68086810
2019-10-01,68086810
2019-10-02,66040922
2019-10-03,66040922
2019-10-04,66040922
2019-10-05,65564983
2019-10-06,65564983
2019-10-07,62850548
2019-10-08,62850548
2019-10-09,62552336
2019-10-10,62552336
2019-10-11,63255353
2019-10-12,63255353
2019-10-13,64648457
2019-10-14,64648457
2019-10-15,66172443
2019-10-16,66172443
2019-10-17,66172443
2019-10-18,66793922
2019-10-19,66793922
2019-10-20,68180095
2019-10-21,68180095
2019-10-22,67132187
2019-10-23,67132187
2019-10-24,65957560
2019-10-25,65957560
2019-10-26,65068266
2019-10-27,65068266
2019-10-28,64733881
2019-10-29,64733881
2019-10-30,64733881
2019-10-31,64388928
2019-11-01,64388928
2019-11-02,63654992
2019-11-03,63654992
2019-11-04,63166231
2019-11-05,63166231
2019-11-06,63166231
2019-11-07,63484506
2019-11-08,63484506
2019-11-09,63192485
2019-11-10,63192485
2019-11-11,64434323
2019-11-12,64434323
2019-11-13,64434323
2019-11-14,67307348
2019-11-15,67307348
2019-11-16,67600138
2019-11-17,67600138
2019-11-18,67600138
2019-11-19,66611803
2019-11-20,66611803
2019-11-21,66932662
2019-11-22,66932662
2019-11-23,65814456
2019-11-24,65814456
2019-11-25,63376008
2019-11-26,63376008
2019-11-27,61534710
2019-11-28,61534710
2019-11-29,60680581
2019-11-30,60680581
2019-12-01,60885323
2019-12-02,60885323
2019-12-03,63752051
2019-12-04,63752051
2019-12-05,63752051
2019-12-06,64271425
2019-12-07,64271425
2019-12-08,62903281
2019-12-09,62903281
2019-12-10,61415428
2019-12-11,61415428
2019-12-12,62435540
2019-12-13,62435540
2019-12-14,61871975
2019-12-15,61871975
2019-12-16,61652441
2019-12-17,61652441
2019-12-18,61652441
2019-12-19,61199902
2019-12-20,61199902
2019-12-21,60787910
2019-12-22,60787910
2019-12-23,60821476
2019-12-24,60821476
2019-12-25,60670930
2019-12-26,60670930
2019-12-27,60606300
2019-12-28,60606300
2019-12-29,60225995
2019-12-30,60225995
2019-12-31,59201667
2020-01-01,59201667
2020-01-02,58152597
2020-01-03,58152597
2020-01-04,58218859
2020-01-05,58218859
2020-01-06,58670302
2020-01-07,58670302
2020-01-08,58818035
2020-01-09,58818035
2020-01-10,58818035
2020-01-11,58366038
2020-01-12,58366038
2020-01-13,58227722
2020-01-14,58227722
2020-01-15,58191563
2020-01-16,58191563
2020-01-17,58609453
2020-01-18,58609453
2020-01-19,58302752
2020-01-20,58302752
2020-01-21,58081508
2020-01-22,58081508
2020-01-23,58276429
2020-01-24,58276429
2020-01-25,57759984
2020-01-26,57759984
2020-01-27,57295407
2020-01-28,57295407
2020-01-29,56577913
2020-01-30,56577913
2020-01-31,56342751
2020-02-01,56342751
2020-02-02,56047537
2020-02-03,56047537
2020-02-04,55224267
2020-02-05,55224267
2020-02-06,55265480
2020-02-07,55265480
2020-02-08,54116472
2020-02-09,54116472
2020-02-10,52197537
2020-02-11,52197537
2020-02-12,51473509
2020-02-13,51473509
2020-02-14,50023413
2020-02-15,50023413
2020-02-16,50023413
2020-02-17,50776434
2020-02-18,52511079
2020-02-19,52511079
2020-02-20,54729860
2020-02-21,54729860
2020-02-22,57164575
2020-02-23,57164575
2020-02-24,57074820
2020-02-25,57074820
2020-02-26,56833283
2020-02-27,56833283
2020-02-28,56784083
2020-02-29,56784083
2020-03-01,56784083
2020-03-02,56455921
2020-03-03,56455921
2020-03-04,56455921
2020-03-05,55831699
2020-03-06,55831699
2020-03-07,55413378
2020-03-08,55413378
2020-03-09,55068726
2020-03-10,55068726
2020-03-11,55883970
2020-03-12,55883970
2020-03-13,56152050
2020-03-14,56152050
2020-03-15,56616967
2020-03-16,57728579
2020-03-17,57728579
2020-03-18,57578996
2020-03-19,57578996
2020-03-20,55386179
2020-03-21,55386179
2020-03-22,54729700
2020-03-23,54729700
2020-03-24,54227441
2020-03-25,54227441
2020-03-26,53982497
2020-03-27,53982497
2020-03-28,52962691
2020-03-29,52120483
2020-03-30,51947425
2020-03-31,51947425
2020-04-01,52285877
2020-04-02,52285877
2020-04-03,52244459
2020-04-04,51493601
2020-04-05,51493601
2020-04-06,51035545
2020-04-07,51035545
2020-04-08,50512625
2020-04-09,50512625
2020-04-10,51135025
2020-04-11,50878103
2020-04-12,50878103
2020-04-13,51455182
2020-04-14,52938132
2020-04-15,54158368
2020-04-16,54158368
2020-04-17,54997497
2020-04-18,55568304
2020-04-19,55661415
2020-04-20,53015050
2020-04-21,50713878
2020-04-22,50789164
2020-04-23,50789164
2020-04-24,51563552
2020-04-25,51563552
2020-04-26,52157611
2020-04-27,52687918
2020-04-28,52687918
2020-04-29,51913716
2020-04-30,51913716
2020-05-01,50865557
2020-05-02,50865557
2020-05-03,50778044
2020-05-04,50778044
2020-05-05,50598206
2020-05-06,51294354
2020-05-07,51294354
2020-05-08,50734350
2020-05-09,49767613
2020-05-10,49909339
2020-05-11,49909339
2020-05-12,49842774
2020-05-13,49842774
