date_obj,Bandos%20rune%20armour%20set%20(lg) price
2019-03-19,148623
2019-03-20,149067
2019-03-21,149129
2019-03-22,149072
2019-03-23,149200
2019-03-24,148286
2019-03-25,148286
2019-03-26,147113
2019-03-27,147113
2019-03-28,146475
2019-03-29,145754
2019-03-30,145754
2019-03-31,146298
2019-04-01,148057
2019-04-02,149699
2019-04-03,148626
2019-04-04,151582
2019-04-05,152612
2019-04-06,152612
2019-04-07,153861
2019-04-08,155266
2019-04-09,155266
2019-04-10,155862
2019-04-11,158835
2019-04-12,159402
2019-04-13,160133
2019-04-14,160764
2019-04-15,160764
2019-04-16,162840
2019-04-17,164457
2019-04-18,164678
2019-04-19,164678
2019-04-20,163861
2019-04-21,163861
2019-04-22,160303
2019-04-23,157676
2019-04-24,157676
2019-04-25,155200
2019-04-26,152943
2019-04-27,151376
2019-04-28,151376
2019-04-29,148548
2019-04-30,147854
2019-05-01,147854
2019-05-02,146958
2019-05-03,148939
2019-05-04,151853
2019-05-05,152927
2019-05-06,152927
2019-05-07,154348
2019-05-08,154095
2019-05-09,154095
2019-05-10,153102
2019-05-11,151879
2019-05-12,152072
2019-05-13,152832
2019-05-14,153967
2019-05-15,153967
2019-05-16,154635
2019-05-17,154635
2019-05-18,156011
2019-05-19,156011
2019-05-20,157406
2019-05-21,157406
2019-05-22,159337
2019-05-23,163530
2019-05-24,163530
2019-05-25,165568
2019-05-26,165568
2019-05-27,166055
2019-05-28,164444
2019-05-29,162199
2019-05-30,160973
2019-05-31,160973
2019-06-01,160122
2019-06-02,159219
2019-06-03,157720
2019-06-04,157024
2019-06-05,156319
2019-06-06,154493
2019-06-07,154504
2019-06-08,154591
2019-06-09,153298
2019-06-10,153298
2019-06-11,155571
2019-06-12,155571
2019-06-13,155347
2019-06-14,156503
2019-06-15,156503
2019-06-16,158562
2019-06-17,158918
2019-06-18,158918
2019-06-19,158141
2019-06-20,156385
2019-06-21,155637
2019-06-22,155637
2019-06-23,154823
2019-06-24,154100
2019-06-25,153509
2019-06-26,153509
2019-06-27,152466
2019-06-28,152466
2019-06-29,151819
2019-06-30,152602
2019-07-01,152602
2019-07-02,151457
2019-07-03,151683
2019-07-04,151683
2019-07-05,152016
2019-07-06,152962
2019-07-07,154539
2019-07-08,153864
2019-07-09,151823
2019-07-10,151587
2019-07-11,151587
2019-07-12,152004
2019-07-13,152004
2019-07-14,152212
2019-07-15,152212
2019-07-16,152462
2019-07-17,153604
2019-07-18,153339
2019-07-19,155770
2019-07-20,156836
2019-07-21,156431
2019-07-22,156568
2019-07-23,156781
2019-07-24,156781
2019-07-25,156632
2019-07-26,156632
2019-07-27,156780
2019-07-28,156645
2019-07-29,155004
2019-07-30,155287
2019-07-31,153455
2019-08-01,153455
2019-08-02,152701
2019-08-03,154974
2019-08-04,154974
2019-08-05,155972
2019-08-06,155972
2019-08-07,155084
2019-08-08,155084
2019-08-09,155185
2019-08-10,157942
2019-08-11,157154
2019-08-12,156676
2019-08-13,156676
2019-08-14,157617
2019-08-15,161480
2019-08-16,165152
2019-08-17,165152
2019-08-18,165587
2019-08-19,164408
2019-08-20,164408
2019-08-21,165898
2019-08-22,168918
2019-08-23,168918
2019-08-24,169262
2019-08-24,169262
2019-08-25,169262
2019-08-25,169262
2019-08-26,167661
2019-08-27,167661
2019-08-27,167661
2019-08-28,166858
2019-08-29,165086
2019-08-30,166902
2019-08-31,166902
2019-09-01,165580
2019-09-02,165580
2019-09-03,165049
2019-09-04,164379
2019-09-05,164379
2019-09-06,162732
2019-09-07,163342
2019-09-08,162053
2019-09-09,162053
2019-09-10,162847
2019-09-11,162903
2019-09-12,162903
2019-09-13,162946
2019-09-14,165514
2019-09-15,166166
2019-09-16,165416
2019-09-17,165757
2019-09-18,166010
2019-09-19,166869
2019-09-20,166869
2019-09-21,166054
2019-09-22,165881
2019-09-23,165603
2019-09-24,165603
2019-09-25,164076
2019-09-26,164001
2019-09-27,164001
2019-09-28,161672
2019-09-29,161672
2019-09-30,160047
2019-10-01,158958
2019-10-02,158958
2019-10-03,158287
2019-10-04,158287
2019-10-05,155298
2019-10-06,153062
2019-10-07,153062
2019-10-08,151463
2019-10-09,151463
2019-10-10,150453
2019-10-11,150453
2019-10-12,149301
2019-10-13,149656
2019-10-14,148572
2019-10-15,148572
2019-10-16,148067
2019-10-17,148067
2019-10-18,146339
2019-10-19,146413
2019-10-20,146174
2019-10-21,146174
2019-10-22,148050
2019-10-23,147156
2019-10-24,147156
2019-10-25,146447
2019-10-26,145370
2019-10-27,143638
2019-10-28,143417
2019-10-29,143417
2019-10-30,143018
2019-10-31,142289
2019-11-01,142289
2019-11-02,144686
2019-11-03,148969
2019-11-04,145435
2019-11-05,145435
2019-11-06,148790
2019-11-07,148790
2019-11-08,150908
2019-11-09,152249
2019-11-10,150802
2019-11-11,148935
2019-11-12,148935
2019-11-13,147571
2019-11-14,147571
2019-11-15,145580
2019-11-16,144361
2019-11-17,144361
2019-11-18,142696
2019-11-19,142007
2019-11-20,141799
2019-11-21,141799
2019-11-22,140639
2019-11-23,138813
2019-11-24,141204
2019-11-25,139575
2019-11-26,141156
2019-11-27,141156
2019-11-28,141664
2019-11-29,141664
2019-11-30,143072
2019-12-01,145135
2019-12-02,145135
2019-12-03,147545
2019-12-04,147545
2019-12-05,152544
2019-12-06,152544
2019-12-07,152795
2019-12-08,152795
2019-12-09,155164
2019-12-10,152202
2019-12-11,152785
2019-12-12,152785
2019-12-13,151978
2019-12-14,151978
2019-12-15,149915
2019-12-16,147227
2019-12-17,141594
2019-12-18,141594
2019-12-19,141669
2019-12-20,139626
2019-12-21,139087
2019-12-22,139794
2019-12-23,139943
2019-12-24,141638
2019-12-25,146747
2019-12-26,146747
2019-12-27,145525
2019-12-28,143489
2019-12-29,143489
2019-12-30,143541
2019-12-31,144253
2020-01-01,142780
2020-01-02,142173
2020-01-03,142173
2020-01-04,142361
2020-01-05,143104
2020-01-06,143104
2020-01-07,145776
2020-01-08,145776
2020-01-09,147955
2020-01-10,149103
2020-01-11,148739
2020-01-12,148334
2020-01-13,148334
2020-01-14,148635
2020-01-15,146795
2020-01-16,145705
2020-01-17,144236
2020-01-18,144236
2020-01-19,144849
2020-01-20,144849
2020-01-21,145872
2020-01-22,146218
2020-01-23,147170
2020-01-24,147170
2020-01-25,146412
2020-01-26,147662
2020-01-27,148222
2020-01-28,148222
2020-01-29,146629
2020-01-30,145469
2020-01-31,145469
2020-02-01,145125
2020-02-02,143841
2020-02-03,143841
2020-02-04,143379
2020-02-05,143379
2020-02-06,141862
2020-02-07,141862
2020-02-08,144347
2020-02-09,144347
2020-02-10,143721
2020-02-11,143721
2020-02-12,142663
2020-02-13,142663
2020-02-14,140263
2020-02-15,140263
2020-02-16,140718
2020-02-17,140965
2020-02-18,141280
2020-02-19,141280
2020-02-20,142822
2020-02-21,142822
2020-02-22,146550
2020-02-23,146042
2020-02-24,144724
2020-02-25,143356
2020-02-26,142117
2020-02-27,141443
2020-02-28,144184
2020-02-29,144184
2020-03-01,146792
2020-03-02,146792
2020-03-03,147015
2020-03-04,147015
2020-03-05,146243
2020-03-06,147119
2020-03-07,147119
2020-03-08,146651
2020-03-09,147512
2020-03-10,147026
2020-03-11,147026
2020-03-12,146093
2020-03-13,146093
2020-03-14,146367
2020-03-15,146367
2020-03-16,147181
2020-03-17,145290
2020-03-18,146527
2020-03-19,147240
2020-03-20,148292
2020-03-21,148292
2020-03-22,148185
2020-03-23,146510
2020-03-24,145947
2020-03-25,146715
2020-03-26,147937
2020-03-27,147488
2020-03-28,147353
2020-03-29,146468
2020-03-30,146199
2020-03-31,146973
2020-04-01,147875
2020-04-02,148549
2020-04-03,148549
2020-04-04,148229
2020-04-05,146316
2020-04-06,145872
2020-04-07,145549
2020-04-08,144448
2020-04-09,143519
2020-04-10,143519
2020-04-11,143322
2020-04-12,141645
2020-04-13,145349
2020-04-14,148314
2020-04-15,149824
2020-04-16,149824
2020-04-17,147427
2020-04-18,146290
2020-04-19,146132
2020-04-20,148255
2020-04-21,147699
2020-04-22,147201
2020-04-23,147766
2020-04-24,147259
2020-04-25,147030
2020-04-26,146277
2020-04-27,147399
2020-04-28,146195
2020-04-29,146195
2020-04-30,145497
2020-05-01,145497
2020-05-02,144664
2020-05-03,142035
2020-05-04,142035
2020-05-05,143277
2020-05-06,145521
2020-05-07,147370
2020-05-08,147370
2020-05-09,148217
2020-05-10,146378
2020-05-11,145503
2020-05-12,146323
2020-05-13,146160
