date_obj,Studded%20body%20(t) price
2019-04-07,10646
2019-04-08,10296
2019-04-09,10296
2019-04-10,10416
2019-04-11,10133
2019-04-12,9724
2019-04-13,9690
2019-04-14,9704
2019-04-15,9704
2019-04-16,9609
2019-04-17,9229
2019-04-18,8810
2019-04-19,8723
2019-04-20,8622
2019-04-21,8622
2019-04-22,8437
2019-04-23,8212
2019-04-24,8212
2019-04-25,8193
2019-04-26,8101
2019-04-27,8101
2019-04-28,8043
2019-04-29,8043
2019-04-30,7929
2019-05-01,7929
2019-05-02,8053
2019-05-03,8050
2019-05-04,8080
2019-05-05,8080
2019-05-06,8084
2019-05-07,8244
2019-05-08,8294
2019-05-09,8294
2019-05-10,8619
2019-05-11,8619
2019-05-12,8468
2019-05-13,8688
2019-05-14,8688
2019-05-15,8740
2019-05-16,8740
2019-05-17,8538
2019-05-18,8672
2019-05-19,8672
2019-05-20,8636
2019-05-21,8636
2019-05-22,8475
2019-05-23,8661
2019-05-24,8755
2019-05-25,8599
2019-05-26,8599
2019-05-27,8383
2019-05-28,8383
2019-05-29,8730
2019-05-30,8730
2019-05-31,8497
2019-06-01,8280
2019-06-02,8280
2019-06-03,8152
2019-06-04,8177
2019-06-05,8489
2019-06-06,8489
2019-06-07,8796
2019-06-08,8849
2019-06-09,8731
2019-06-10,8731
2019-06-11,8910
2019-06-12,8910
2019-06-13,9053
2019-06-14,9053
2019-06-15,8929
2019-06-16,8845
2019-06-17,9049
2019-06-18,9049
2019-06-19,9451
2019-06-20,9867
2019-06-21,9867
2019-06-22,10324
2019-06-23,10817
2019-06-24,10817
2019-06-25,11311
2019-06-26,11311
2019-06-27,11180
2019-06-28,11180
2019-06-29,11571
2019-06-30,11720
2019-07-01,11720
2019-07-02,11696
2019-07-03,11657
2019-07-04,11657
2019-07-05,11279
2019-07-06,11279
2019-07-07,10735
2019-07-08,10735
2019-07-09,10198
2019-07-10,9719
2019-07-11,9514
2019-07-12,9465
2019-07-13,9465
2019-07-14,9579
2019-07-15,9579
2019-07-16,9824
2019-07-17,9676
2019-07-18,9676
2019-07-19,9460
2019-07-20,9460
2019-07-21,9419
2019-07-22,9577
2019-07-23,9700
2019-07-24,9700
2019-07-25,9684
2019-07-26,9684
2019-07-27,9539
2019-07-28,9539
2019-07-29,9632
2019-07-30,9632
2019-07-31,9677
2019-08-01,9677
2019-08-02,10100
2019-08-03,10118
2019-08-04,10118
2019-08-05,9612
2019-08-06,9612
2019-08-07,9131
2019-08-08,9131
2019-08-09,8692
2019-08-10,8313
2019-08-11,8313
2019-08-12,8121
2019-08-13,8121
2019-08-14,8030
2019-08-15,8004
2019-08-16,8309
2019-08-17,8309
2019-08-18,8629
2019-08-19,9010
2019-08-20,9010
2019-08-21,9254
2019-08-22,9026
2019-08-23,9026
2019-08-24,8875
2019-08-24,8875
2019-08-25,8875
2019-08-25,8875
2019-08-26,8583
2019-08-26,8583
2019-08-27,8583
2019-08-27,8583
2019-08-28,8266
2019-08-29,8266
2019-08-30,7860
2019-08-31,7860
2019-09-01,7809
2019-09-02,7809
2019-09-03,7991
2019-09-04,8278
2019-09-05,8278
2019-09-06,8497
2019-09-07,8484
2019-09-08,8701
2019-09-09,8701
2019-09-10,8759
2019-09-11,8759
2019-09-12,8960
2019-09-13,8960
2019-09-14,9080
2019-09-15,9080
2019-09-16,9343
2019-09-17,9343
2019-09-18,9558
2019-09-19,9558
2019-09-20,9935
2019-09-21,9935
2019-09-22,10298
2019-09-23,10564
2019-09-24,10564
2019-09-25,10956
2019-09-26,10956
2019-09-27,11420
2019-09-28,11420
2019-09-29,11870
2019-09-30,11870
2019-10-01,12009
2019-10-02,12009
2019-10-03,12246
2019-10-04,12246
2019-10-05,12271
2019-10-06,12101
2019-10-07,12101
2019-10-08,12107
2019-10-09,12107
2019-10-10,12245
2019-10-11,12245
2019-10-12,12547
2019-10-13,12879
2019-10-14,13205
2019-10-15,13205
2019-10-16,13449
2019-10-17,13449
2019-10-18,13940
2019-10-19,13940
2019-10-20,14495
2019-10-21,14495
2019-10-22,15183
2019-10-23,15072
2019-10-24,15072
2019-10-25,15072
2019-10-26,14480
2019-10-27,14480
2019-10-28,14382
2019-10-29,14382
2019-10-30,14382
2019-10-31,13922
2019-11-01,13922
2019-11-02,13499
2019-11-03,13499
2019-11-04,13111
2019-11-05,13111
2019-11-06,13111
2019-11-07,12707
2019-11-08,12707
2019-11-09,12309
2019-11-10,11890
2019-11-11,11890
2019-11-12,11637
2019-11-13,11637
2019-11-14,11286
2019-11-15,11286
2019-11-16,10821
2019-11-17,10821
2019-11-18,10351
2019-11-19,10351
2019-11-20,10327
2019-11-21,10327
2019-11-22,10190
2019-11-23,10190
2019-11-24,10002
2019-11-25,10002
2019-11-26,10190
2019-11-27,10190
2019-11-28,10200
2019-11-29,10200
2019-11-30,10229
2019-12-01,10229
2019-12-02,9933
2019-12-03,9933
2019-12-04,9794
2019-12-05,9794
2019-12-06,9794
2019-12-07,10143
2019-12-08,10143
2019-12-09,10143
2019-12-10,10618
2019-12-11,10618
2019-12-12,10618
2019-12-13,11149
2019-12-14,11149
2019-12-15,11555
2019-12-16,11555
2019-12-17,11891
2019-12-18,11891
2019-12-19,11891
2019-12-20,11891
2019-12-21,11891
2019-12-22,11785
2019-12-23,11785
2019-12-24,11785
2019-12-25,11664
2019-12-26,11664
2019-12-27,11408
2019-12-28,11408
2019-12-29,11443
2019-12-30,11443
2019-12-31,11714
2020-01-01,11714
2020-01-02,11190
2020-01-03,11190
2020-01-04,11190
2020-01-05,11174
2020-01-06,11174
2020-01-07,10687
2020-01-08,10687
2020-01-09,10331
2020-01-10,10331
2020-01-11,9953
2020-01-12,9953
2020-01-13,9957
2020-01-14,9957
2020-01-15,9648
2020-01-16,9648
2020-01-17,9709
2020-01-18,9709
2020-01-19,10020
2020-01-20,10265
2020-01-21,10265
2020-01-22,10112
2020-01-23,10112
2020-01-24,10252
2020-01-25,10252
2020-01-26,10357
2020-01-27,10357
2020-01-28,9878
2020-01-29,9878
2020-01-30,9709
2020-01-31,9709
2020-02-01,9350
2020-02-02,9350
2020-02-03,9096
2020-02-04,9096
2020-02-05,8869
2020-02-06,8871
2020-02-07,8871
2020-02-08,8714
2020-02-09,8714
2020-02-10,8912
2020-02-11,8912
2020-02-12,8687
2020-02-13,8687
2020-02-14,8335
2020-02-15,8335
2020-02-16,8309
2020-02-17,8264
2020-02-18,8264
2020-02-19,8387
2020-02-20,8387
2020-02-21,8353
2020-02-22,8151
2020-02-23,8151
2020-02-24,7917
2020-02-25,7917
2020-02-26,7574
2020-02-27,7574
2020-02-28,7711
2020-02-29,7711
2020-03-01,8000
2020-03-02,8000
2020-03-03,8006
2020-03-04,8006
2020-03-05,8171
2020-03-06,8171
2020-03-07,8076
2020-03-08,8076
2020-03-09,8037
2020-03-10,8037
2020-03-11,8306
2020-03-12,8306
2020-03-13,8619
2020-03-14,8619
2020-03-15,8816
2020-03-16,9137
2020-03-17,9137
2020-03-18,8882
2020-03-19,8882
2020-03-20,8689
2020-03-21,8689
2020-03-22,8700
2020-03-23,8700
2020-03-24,8617
2020-03-25,8617
2020-03-26,8398
2020-03-27,8398
2020-03-28,8186
2020-03-29,7956
2020-03-30,7940
2020-03-31,7925
2020-04-01,7920
2020-04-02,7677
2020-04-03,7677
2020-04-04,7715
2020-04-05,7802
2020-04-06,7654
2020-04-07,7635
2020-04-08,7513
2020-04-09,7513
2020-04-10,7285
2020-04-11,7319
2020-04-12,7246
2020-04-13,7246
2020-04-14,7209
2020-04-15,7092
2020-04-16,7092
2020-04-17,6932
2020-04-18,7162
2020-04-19,6993
2020-04-20,6955
2020-04-21,6955
2020-04-22,6721
2020-04-23,6962
2020-04-24,6962
2020-04-25,6783
2020-04-26,6700
2020-04-27,6903
2020-04-28,7129
2020-04-29,7129
2020-04-30,7028
2020-05-01,7028
2020-05-02,6999
2020-05-03,6688
2020-05-04,6688
2020-05-05,6603
2020-05-06,6602
2020-05-07,6434
2020-05-08,6434
2020-05-09,6389
2020-05-10,6265
2020-05-11,6265
2020-05-12,6397
2020-05-13,6246
