date_obj,Rune%20shield%20(h5) price
2019-04-06,33896
2019-04-07,33915
2019-04-08,34240
2019-04-09,35191
2019-04-10,35216
2019-04-11,35088
2019-04-12,35247
2019-04-13,35487
2019-04-14,36184
2019-04-15,36106
2019-04-16,36143
2019-04-17,35686
2019-04-18,35540
2019-04-19,35700
2019-04-20,35975
2019-04-21,35630
2019-04-22,35192
2019-04-23,34949
2019-04-24,34598
2019-04-25,34199
2019-04-26,33614
2019-04-27,34065
2019-04-28,33584
2019-04-29,33736
2019-04-30,34191
2019-05-01,34436
2019-05-02,34233
2019-05-03,33772
2019-05-04,33798
2019-05-05,34544
2019-05-06,34168
2019-05-07,33902
2019-05-08,33822
2019-05-09,33182
2019-05-10,33641
2019-05-11,33181
2019-05-12,33899
2019-05-13,33613
2019-05-14,33075
2019-05-15,33076
2019-05-16,33024
2019-05-17,33127
2019-05-18,32862
2019-05-19,33343
2019-05-20,33704
2019-05-21,34184
2019-05-22,34591
2019-05-23,35485
2019-05-24,34974
2019-05-25,35726
2019-05-26,37457
2019-05-27,39162
2019-05-28,39385
2019-05-29,39316
2019-05-30,37983
2019-05-31,38100
2019-06-01,38158
2019-06-02,37638
2019-06-03,37860
2019-06-04,37246
2019-06-05,36592
2019-06-06,35990
2019-06-07,35973
2019-06-08,34705
2019-06-09,33960
2019-06-10,33960
2019-06-11,33992
2019-06-12,34554
2019-06-13,34247
2019-06-14,35597
2019-06-15,34935
2019-06-16,34851
2019-06-17,35634
2019-06-18,35903
2019-06-19,35094
2019-06-20,35041
2019-06-21,35363
2019-06-22,35841
2019-06-23,35418
2019-06-24,35257
2019-06-25,34936
2019-06-26,34334
2019-06-27,33714
2019-06-28,33714
2019-06-29,33922
2019-06-30,34375
2019-07-01,34602
2019-07-02,35456
2019-07-03,35080
2019-07-04,34473
2019-07-05,34933
2019-07-06,35494
2019-07-07,35673
2019-07-08,35895
2019-07-09,35034
2019-07-10,34916
2019-07-11,35459
2019-07-12,34150
2019-07-13,34150
2019-07-14,34586
2019-07-15,34586
2019-07-16,34358
2019-07-17,34030
2019-07-18,33971
2019-07-19,33435
2019-07-20,34557
2019-07-21,34600
2019-07-22,34823
2019-07-23,35042
2019-07-24,35042
2019-07-25,34710
2019-07-26,33503
2019-07-27,33358
2019-07-28,33398
2019-07-29,34040
2019-07-30,33534
2019-07-31,33738
2019-08-01,33887
2019-08-02,34518
2019-08-03,33458
2019-08-04,34458
2019-08-05,36028
2019-08-06,37046
2019-08-07,36354
2019-08-08,35562
2019-08-09,36074
2019-08-10,35256
2019-08-11,34952
2019-08-12,34799
2019-08-13,34226
2019-08-14,33953
2019-08-15,33705
2019-08-16,33727
2019-08-17,33727
2019-08-18,33714
2019-08-19,33718
2019-08-20,33777
2019-08-21,33091
2019-08-22,33106
2019-08-23,34160
2019-08-24,33739
2019-08-24,33739
2019-08-25,33633
2019-08-25,33633
2019-08-26,33093
2019-08-26,33093
2019-08-27,32915
2019-08-27,32915
2019-08-28,32663
2019-08-29,33003
2019-08-30,33481
2019-08-31,33481
2019-09-01,33473
2019-09-02,33473
2019-09-03,33646
2019-09-04,33876
2019-09-05,34031
2019-09-06,34327
2019-09-07,34136
2019-09-08,34697
2019-09-09,34650
2019-09-10,34986
2019-09-11,34549
2019-09-12,34339
2019-09-13,35280
2019-09-14,34571
2019-09-15,33884
2019-09-16,33803
2019-09-17,34086
2019-09-18,33059
2019-09-19,32926
2019-09-20,32515
2019-09-21,32255
2019-09-22,32565
2019-09-23,32648
2019-09-24,32648
2019-09-25,32654
2019-09-26,32296
2019-09-27,32676
2019-09-28,33106
2019-09-29,33285
2019-09-30,33610
2019-10-01,33140
2019-10-02,33140
2019-10-03,32756
2019-10-04,33534
2019-10-05,33207
2019-10-06,32038
2019-10-07,32779
2019-10-08,32124
2019-10-09,32124
2019-10-10,32162
2019-10-11,33056
2019-10-12,33004
2019-10-13,33376
2019-10-14,33517
2019-10-15,33859
2019-10-16,34085
2019-10-17,34085
2019-10-18,34305
2019-10-19,33670
2019-10-20,33653
2019-10-21,34468
2019-10-22,34382
2019-10-23,33859
2019-10-24,33211
2019-10-25,32971
2019-10-26,33144
2019-10-27,33131
2019-10-28,32912
2019-10-29,32912
2019-10-30,32941
2019-10-31,33032
2019-11-01,32840
2019-11-02,33269
2019-11-03,33505
2019-11-04,32931
2019-11-05,32931
2019-11-06,32706
2019-11-07,32460
2019-11-08,33490
2019-11-09,33526
2019-11-10,35036
2019-11-11,36117
2019-11-12,36423
2019-11-13,37595
2019-11-14,38186
2019-11-15,38356
2019-11-16,37700
2019-11-17,37700
2019-11-18,37270
2019-11-19,37270
2019-11-20,37748
2019-11-21,37748
2019-11-22,37271
2019-11-23,36658
2019-11-24,35872
2019-11-25,35149
2019-11-26,36094
2019-11-27,36094
2019-11-28,34811
2019-11-29,34804
2019-11-30,34560
2019-12-01,32985
2019-12-02,32047
2019-12-03,31900
2019-12-04,32061
2019-12-05,32061
2019-12-06,32445
2019-12-07,32834
2019-12-08,33160
2019-12-09,32883
2019-12-10,32748
2019-12-11,32949
2019-12-12,32949
2019-12-13,32036
2019-12-14,32602
2019-12-15,32472
2019-12-16,32789
2019-12-17,33767
2019-12-18,35231
2019-12-19,36731
2019-12-20,38347
2019-12-21,40176
2019-12-22,41400
2019-12-23,40636
2019-12-24,40026
2019-12-25,40086
2019-12-26,40410
2019-12-27,39966
2019-12-28,39839
2019-12-29,41103
2019-12-30,42445
2019-12-31,43504
2020-01-01,44173
2020-01-02,44983
2020-01-03,45064
2020-01-04,43107
2020-01-05,42394
2020-01-06,42236
2020-01-07,40902
2020-01-08,40902
2020-01-09,40519
2020-01-10,39254
2020-01-11,38078
2020-01-12,37163
2020-01-13,37163
2020-01-14,36340
2020-01-15,35839
2020-01-16,36139
2020-01-17,35769
2020-01-18,35769
2020-01-19,35491
2020-01-20,34894
2020-01-21,34323
2020-01-22,33891
2020-01-23,33154
2020-01-24,32060
2020-01-25,32806
2020-01-26,32683
2020-01-27,31570
2020-01-28,31718
2020-01-29,32034
2020-01-30,33142
2020-01-31,33359
2020-02-01,34545
2020-02-02,35077
2020-02-03,35009
2020-02-04,34736
2020-02-05,34052
2020-02-06,33661
2020-02-07,34923
2020-02-08,35585
2020-02-09,37012
2020-02-10,36899
2020-02-11,36396
2020-02-12,35819
2020-02-13,36659
2020-02-14,35600
2020-02-15,35283
2020-02-16,34158
2020-02-17,33427
2020-02-18,33819
2020-02-19,33009
2020-02-20,33963
2020-02-21,33606
2020-02-22,33118
2020-02-23,32951
2020-02-24,32882
2020-02-25,33357
2020-02-26,34372
2020-02-27,35397
2020-02-28,35387
2020-02-29,35387
2020-03-01,34902
2020-03-02,35498
2020-03-03,35198
2020-03-04,34948
2020-03-05,34598
2020-03-06,34734
2020-03-07,34578
2020-03-08,34206
2020-03-09,34267
2020-03-10,33917
2020-03-11,33598
2020-03-12,33390
2020-03-13,33453
2020-03-14,33329
2020-03-15,33277
2020-03-16,33120
2020-03-17,31962
2020-03-18,32167
2020-03-19,32409
2020-03-20,32729
2020-03-21,33469
2020-03-22,34067
2020-03-23,34027
2020-03-24,34850
2020-03-25,36143
2020-03-26,36928
2020-03-27,35783
2020-03-28,35286
2020-03-29,35568
2020-03-30,36691
2020-03-31,36692
2020-04-01,37699
2020-04-02,37020
2020-04-03,37089
2020-04-04,36787
2020-04-05,36719
2020-04-06,35911
2020-04-07,35035
2020-04-08,34574
2020-04-09,34257
2020-04-10,34199
2020-04-11,33820
2020-04-12,33852
2020-04-13,34845
2020-04-14,35456
2020-04-15,35503
2020-04-16,35464
2020-04-17,34998
2020-04-18,34385
2020-04-19,33754
2020-04-20,34080
2020-04-21,33177
2020-04-22,33084
2020-04-23,33227
2020-04-24,32980
2020-04-25,32955
2020-04-26,32613
2020-04-27,32852
2020-04-28,33077
2020-04-29,34186
2020-04-30,34626
2020-05-01,34386
2020-05-02,34183
2020-05-03,33909
2020-05-04,34395
2020-05-05,35188
2020-05-06,35639
2020-05-07,35589
2020-05-08,34853
2020-05-09,34309
2020-05-10,33776
2020-05-11,33923
2020-05-12,33934
2020-05-13,33985
