date_obj,White%20gloves price
2019-07-05,881
2019-07-06,892
2019-07-07,892
2019-07-08,910
2019-07-09,910
2019-07-10,915
2019-07-11,915
2019-07-12,922
2019-07-13,922
2019-07-14,923
2019-07-15,923
2019-07-16,923
2019-07-17,929
2019-07-18,929
2019-07-19,938
2019-07-20,938
2019-07-21,949
2019-07-22,949
2019-07-23,937
2019-07-24,937
2019-07-25,937
2019-07-26,929
2019-07-27,929
2019-07-28,918
2019-07-29,918
2019-07-30,889
2019-07-31,889
2019-08-01,879
2019-08-02,879
2019-08-03,851
2019-08-04,851
2019-08-05,847
2019-08-06,847
2019-08-07,856
2019-08-08,856
2019-08-09,856
2019-08-10,855
2019-08-11,855
2019-08-12,851
2019-08-13,851
2019-08-14,867
2019-08-15,867
2019-08-16,871
2019-08-17,871
2019-08-18,883
2019-08-19,883
2019-08-20,893
2019-08-21,893
2019-08-22,905
2019-08-23,905
2019-08-24,917
2019-08-24,917
2019-08-25,917
2019-08-25,917
2019-08-26,924
2019-08-26,924
2019-08-27,924
2019-08-27,924
2019-08-28,947
2019-08-29,947
2019-08-30,980
2019-08-31,980
2019-09-01,968
2019-09-02,968
2019-09-03,988
2019-09-04,988
2019-09-05,988
2019-09-06,1002
2019-09-07,1002
2019-09-08,987
2019-09-09,987
2019-09-10,987
2019-09-11,994
2019-09-12,994
2019-09-13,994
2019-09-14,961
2019-09-15,961
2019-09-16,971
2019-09-17,971
2019-09-18,977
2019-09-19,977
2019-09-20,977
2019-09-21,949
2019-09-22,949
2019-09-23,919
2019-09-24,919
2019-09-25,919
2019-09-26,921
2019-09-27,921
2019-09-28,921
2019-09-29,955
2019-09-30,955
2019-10-01,985
2019-10-02,985
2019-10-03,985
2019-10-04,985
2019-10-05,985
2019-10-06,977
2019-10-07,977
2019-10-08,977
2019-10-09,1021
2019-10-10,1021
2019-10-11,1021
2019-10-12,1071
2019-10-13,1071
2019-10-14,1107
2019-10-15,1107
2019-10-16,1107
2019-10-17,1159
2019-10-18,1159
2019-10-19,1180
2019-10-20,1180
2019-10-21,1180
2019-10-22,1222
2019-10-23,1222
2019-10-24,1222
2019-10-25,1247
2019-10-26,1247
2019-10-27,1247
2019-10-28,1235
2019-10-29,1235
2019-10-30,1235
2019-10-31,1227
2019-11-01,1227
2019-11-02,1253
2019-11-03,1253
2019-11-04,1261
2019-11-05,1261
2019-11-06,1261
2019-11-07,1285
2019-11-08,1285
2019-11-09,1328
2019-11-10,1328
2019-11-11,1387
2019-11-12,1387
2019-11-13,1387
2019-11-14,1425
2019-11-15,1425
2019-11-16,1493
2019-11-17,1493
2019-11-18,1493
2019-11-19,1465
2019-11-20,1465
2019-11-21,1465
2019-11-22,1473
2019-11-23,1473
2019-11-24,1473
2019-11-25,1403
2019-11-26,1403
2019-11-27,1403
2019-11-28,1354
2019-11-29,1354
2019-11-30,1354
2019-12-01,1321
2019-12-02,1321
2019-12-03,1293
2019-12-04,1293
2019-12-05,1293
2019-12-06,1296
2019-12-07,1296
2019-12-08,1296
2019-12-09,1242
2019-12-10,1242
2019-12-11,1179
2019-12-12,1179
2019-12-13,1179
2019-12-14,1135
2019-12-15,1135
2019-12-16,1133
2019-12-17,1133
2019-12-18,1133
2019-12-19,1123
2019-12-20,1123
2019-12-21,1112
2019-12-22,1112
2019-12-23,1112
2019-12-24,1093
2019-12-25,1093
2019-12-26,1093
2019-12-27,1121
2019-12-28,1121
2019-12-29,1126
2019-12-30,1126
2019-12-31,1126
2020-01-01,1100
2020-01-02,1100
2020-01-03,1060
2020-01-04,1060
2020-01-05,1048
2020-01-06,1048
2020-01-07,1002
2020-01-08,1002
2020-01-09,1002
2020-01-10,1002
2020-01-11,1002
2020-01-12,991
2020-01-13,991
2020-01-14,991
2020-01-15,1005
2020-01-16,1005
2020-01-17,995
2020-01-18,995
2020-01-19,1008
2020-01-20,1008
2020-01-21,1008
2020-01-22,1013
2020-01-23,1013
2020-01-24,979
2020-01-25,979
2020-01-26,950
2020-01-27,950
2020-01-28,963
2020-01-29,963
2020-01-30,1008
2020-01-31,1008
2020-02-01,1008
2020-02-02,1059
2020-02-03,1059
2020-02-04,1098
2020-02-05,1098
2020-02-06,1113
2020-02-07,1113
2020-02-08,1113
2020-02-09,1144
2020-02-10,1144
2020-02-11,1115
2020-02-12,1115
2020-02-13,1091
2020-02-14,1091
2020-02-15,1081
2020-02-16,1081
2020-02-17,1050
2020-02-18,1050
2020-02-19,1064
2020-02-20,1064
2020-02-21,1054
2020-02-22,1054
2020-02-23,1047
2020-02-24,1047
2020-02-25,1031
2020-02-26,1031
2020-02-27,1031
2020-02-28,1031
2020-02-29,1028
2020-03-01,1028
2020-03-02,1023
2020-03-03,1023
2020-03-04,1023
2020-03-05,1018
2020-03-06,1018
2020-03-07,1024
2020-03-08,1024
2020-03-09,1013
2020-03-10,1013
2020-03-11,1020
2020-03-12,1020
2020-03-13,1020
2020-03-14,1020
2020-03-15,1006
2020-03-16,1006
2020-03-17,1007
2020-03-18,1007
2020-03-19,1022
2020-03-20,1022
2020-03-21,1027
2020-03-22,1038
2020-03-23,1038
2020-03-24,1016
2020-03-25,1016
2020-03-26,1018
2020-03-27,1018
2020-03-28,1023
2020-03-29,999
2020-03-30,1001
2020-03-31,1001
2020-04-01,1002
2020-04-02,989
2020-04-03,989
2020-04-04,995
2020-04-05,995
2020-04-06,1024
2020-04-07,1024
2020-04-08,1058
2020-04-09,1058
2020-04-10,1045
2020-04-11,1022
2020-04-12,1022
2020-04-13,999
2020-04-14,973
2020-04-15,949
2020-04-16,949
2020-04-17,932
2020-04-18,911
2020-04-19,889
2020-04-20,889
2020-04-21,888
2020-04-22,844
2020-04-23,844
2020-04-24,819
2020-04-25,819
2020-04-26,837
2020-04-27,876
2020-04-28,876
2020-04-29,870
2020-04-30,883
2020-05-01,883
2020-05-02,925
2020-05-03,949
2020-05-04,949
2020-05-05,992
2020-05-06,1026
2020-05-07,1026
2020-05-08,1020
2020-05-09,991
2020-05-10,973
2020-05-11,973
2020-05-12,972
2020-05-13,966
