date_obj,Bagged%20plant%203 price
2019-03-21,12754
2019-03-22,12754
2019-03-23,12754
2019-03-24,12785
2019-03-25,12785
2019-03-26,12785
2019-03-27,12785
2019-03-28,12785
2019-03-29,12785
2019-03-30,12785
2019-03-31,12785
2019-04-01,12785
2019-04-02,12785
2019-04-03,12588
2019-04-04,12588
2019-04-05,12588
2019-04-06,12588
2019-04-07,12588
2019-04-08,12588
2019-04-09,12588
2019-04-10,12588
2019-04-11,12588
2019-04-12,12279
2019-04-13,12279
2019-04-14,12279
2019-04-15,12279
2019-04-16,12279
2019-04-17,12279
2019-04-18,12279
2019-04-19,12279
2019-04-20,12279
2019-04-21,12279
2019-04-22,12246
2019-04-23,12246
2019-04-24,12246
2019-04-25,12246
2019-04-26,12246
2019-04-27,12246
2019-04-28,12246
2019-04-29,12246
2019-04-30,12246
2019-05-01,12014
2019-05-02,12014
2019-05-03,12014
2019-05-04,12014
2019-05-05,12014
2019-05-06,12014
2019-05-07,12014
2019-05-08,12014
2019-05-09,12014
2019-05-10,12014
2019-05-11,12210
2019-05-12,12210
2019-05-13,12210
2019-05-14,12210
2019-05-15,12210
2019-05-16,12210
2019-05-17,12210
2019-05-18,12210
2019-05-19,12210
2019-05-20,12210
2019-05-21,12209
2019-05-22,12209
2019-05-23,12209
2019-05-24,12209
2019-05-25,12209
2019-05-26,12209
2019-05-27,12209
2019-05-28,12209
2019-05-29,12209
2019-05-30,12517
2019-05-31,12517
2019-06-01,12517
2019-06-02,12517
2019-06-03,12517
2019-06-04,12517
2019-06-05,12517
2019-06-06,12517
2019-06-07,12517
2019-06-08,12517
2019-06-09,12224
2019-06-10,12224
2019-06-11,12224
2019-06-12,12224
2019-06-13,12224
2019-06-14,12224
2019-06-15,12224
2019-06-16,12224
2019-06-17,12224
2019-06-18,12224
2019-06-19,12224
2019-06-20,12158
2019-06-21,12158
2019-06-22,12158
2019-06-23,12158
2019-06-24,12158
2019-06-25,12158
2019-06-26,12158
2019-06-27,12158
2019-06-28,12158
2019-06-29,12158
2019-06-30,12158
2019-07-01,12025
2019-07-02,12025
2019-07-03,12025
2019-07-04,12025
2019-07-05,12025
2019-07-06,12025
2019-07-07,12025
2019-07-08,12025
2019-07-09,12025
2019-07-10,12025
2019-07-11,11963
2019-07-12,11963
2019-07-13,11963
2019-07-14,11963
2019-07-15,11963
2019-07-16,11963
2019-07-17,11963
2019-07-18,11963
2019-07-19,11963
2019-07-20,11963
2019-07-21,11846
2019-07-22,11846
2019-07-23,11846
2019-07-24,11846
2019-07-25,11846
2019-07-26,11846
2019-07-27,11846
2019-07-28,11846
2019-07-29,11846
2019-07-30,11846
2019-07-31,11846
2019-08-01,11918
2019-08-02,11918
2019-08-03,11918
2019-08-04,11918
2019-08-05,11918
2019-08-06,11918
2019-08-07,11918
2019-08-08,11918
2019-08-09,11918
2019-08-10,11918
2019-08-11,11927
2019-08-12,11927
2019-08-13,11927
2019-08-14,11927
2019-08-15,11927
2019-08-16,11927
2019-08-17,11927
2019-08-18,11927
2019-08-19,11927
2019-08-20,11927
2019-08-21,11927
2019-08-22,11917
2019-08-23,11917
2019-08-24,11917
2019-08-24,11917
2019-08-25,11917
2019-08-25,11917
2019-08-26,11917
2019-08-27,11917
2019-08-27,11917
2019-08-28,11917
2019-08-29,11917
2019-08-30,11917
2019-08-31,11917
2019-09-01,12157
2019-09-02,12157
2019-09-03,12157
2019-09-04,12157
2019-09-05,12157
2019-09-06,12157
2019-09-07,12157
2019-09-08,12157
2019-09-09,12157
2019-09-10,12157
2019-09-11,12157
2019-09-12,12080
2019-09-13,12080
2019-09-14,12080
2019-09-15,12080
2019-09-16,12080
2019-09-17,12080
2019-09-18,12080
2019-09-19,12080
2019-09-20,12080
2019-09-21,12080
2019-09-22,12080
2019-09-23,12080
2019-09-24,12261
2019-09-25,12261
2019-09-26,12261
2019-09-27,12261
2019-09-28,12261
2019-09-29,12261
2019-09-30,12261
2019-10-01,12261
2019-10-02,12261
2019-10-03,12261
2019-10-04,12261
2019-10-05,12261
2019-10-06,12163
2019-10-07,12163
2019-10-08,12163
2019-10-09,12163
2019-10-10,12163
2019-10-11,12163
2019-10-12,12163
2019-10-13,12163
2019-10-14,12163
2019-10-15,12163
2019-10-16,12163
2019-10-17,12163
2019-10-18,11705
2019-10-19,11705
2019-10-20,11705
2019-10-21,11705
2019-10-22,11705
2019-10-23,11705
2019-10-24,11705
2019-10-25,11705
2019-10-26,11705
2019-10-27,11705
2019-10-28,11705
2019-10-29,11581
2019-10-30,11581
2019-10-31,11581
2019-11-01,11581
2019-11-02,11581
2019-11-03,11581
2019-11-04,11581
2019-11-05,11581
2019-11-06,11581
2019-11-07,11581
2019-11-08,11581
2019-11-09,11581
2019-11-10,11581
2019-11-11,11568
2019-11-12,11568
2019-11-13,11568
2019-11-14,11568
2019-11-15,11568
2019-11-16,11568
2019-11-17,11568
2019-11-18,11568
2019-11-19,11568
2019-11-20,11568
2019-11-21,11568
2019-11-22,11568
2019-11-23,11568
2019-11-24,11440
2019-11-25,11440
2019-11-26,11440
2019-11-27,11440
2019-11-28,11440
2019-11-29,11440
2019-11-30,11440
2019-12-01,11440
2019-12-02,11440
2019-12-03,11440
2019-12-04,11440
2019-12-05,11440
2019-12-06,11440
2019-12-07,11663
2019-12-08,11663
2019-12-09,11663
2019-12-10,11663
2019-12-11,11663
2019-12-12,11663
2019-12-13,11663
2019-12-14,11663
2019-12-15,11663
2019-12-16,11663
2019-12-17,11663
2019-12-18,11663
2019-12-19,11663
2019-12-20,11631
2019-12-21,11631
2019-12-22,11631
2019-12-23,11631
2019-12-24,11631
2019-12-25,11631
2019-12-26,11631
2019-12-27,11631
2019-12-28,11631
2019-12-29,11631
2019-12-30,11631
2019-12-31,11631
2020-01-01,11684
2020-01-02,11684
2020-01-03,11684
2020-01-04,11684
2020-01-05,11684
2020-01-06,11684
2020-01-07,11684
2020-01-08,11684
2020-01-09,11684
2020-01-10,11684
2020-01-11,11684
2020-01-12,11753
2020-01-13,11753
2020-01-14,11753
2020-01-15,11753
2020-01-16,11753
2020-01-17,11753
2020-01-18,11753
2020-01-19,11753
2020-01-20,11753
2020-01-21,11753
2020-01-22,11753
2020-01-23,11868
2020-01-24,11868
2020-01-25,11868
2020-01-26,11868
2020-01-27,11868
2020-01-28,11868
2020-01-29,11868
2020-01-30,11868
2020-01-31,11868
2020-02-01,11868
2020-02-02,12121
2020-02-03,12121
2020-02-04,12121
2020-02-05,12121
2020-02-06,12121
2020-02-07,12121
2020-02-08,12121
2020-02-09,12121
2020-02-10,12121
2020-02-11,12121
2020-02-12,12286
2020-02-13,12286
2020-02-14,12286
2020-02-15,12286
2020-02-16,12286
2020-02-17,12286
2020-02-18,12286
2020-02-19,12286
2020-02-20,12286
2020-02-21,12286
2020-02-22,12286
2020-02-23,12196
2020-02-24,12196
2020-02-25,12196
2020-02-26,12196
2020-02-27,12196
2020-02-28,12196
2020-02-29,12196
2020-03-01,12196
2020-03-02,12196
2020-03-03,12196
2020-03-04,12214
2020-03-05,12214
2020-03-06,12214
2020-03-07,12214
2020-03-08,12214
2020-03-09,12214
2020-03-10,12214
2020-03-11,12214
2020-03-12,12214
2020-03-13,12214
2020-03-14,12349
2020-03-15,12349
2020-03-16,12349
2020-03-17,12349
2020-03-18,12349
2020-03-19,12349
2020-03-20,12349
2020-03-21,12349
2020-03-22,12201
2020-03-23,12201
2020-03-24,12201
2020-03-25,12201
2020-03-26,12201
2020-03-27,12201
2020-03-28,12201
2020-03-29,12282
2020-03-30,12282
2020-03-31,12282
2020-04-01,12282
2020-04-02,12282
2020-04-03,12282
2020-04-04,12528
2020-04-05,12528
2020-04-06,12528
2020-04-07,12528
2020-04-08,12528
2020-04-09,12566
2020-04-10,12566
2020-04-11,12566
2020-04-12,12566
2020-04-13,12566
2020-04-14,12566
2020-04-15,12555
2020-04-16,12555
2020-04-17,12555
2020-04-18,12555
2020-04-19,12555
2020-04-20,12256
2020-04-21,12256
2020-04-22,12256
2020-04-23,12256
2020-04-24,12256
2020-04-25,12256
2020-04-26,12205
2020-04-27,12205
2020-04-28,12205
2020-04-29,12205
2020-04-30,12205
2020-05-01,12008
2020-05-02,12008
2020-05-03,12008
2020-05-04,12008
2020-05-05,12008
2020-05-06,11904
2020-05-07,11904
2020-05-08,11904
2020-05-09,11904
2020-05-10,11904
2020-05-11,11904
2020-05-12,11875
2020-05-13,11875
