date_obj,Afro price
2019-03-19,47110
2019-03-20,45081
2019-03-21,45081
2019-03-22,45081
2019-03-23,44193
2019-03-24,44193
2019-03-25,43971
2019-03-26,43971
2019-03-27,43971
2019-03-28,43968
2019-03-29,43968
2019-03-30,43968
2019-03-31,42932
2019-04-01,42932
2019-04-02,42932
2019-04-03,43481
2019-04-04,43481
2019-04-05,43481
2019-04-06,44272
2019-04-07,44272
2019-04-08,45898
2019-04-09,45898
2019-04-10,45898
2019-04-11,48105
2019-04-12,48105
2019-04-13,49502
2019-04-14,49502
2019-04-15,50753
2019-04-16,50753
2019-04-17,51358
2019-04-18,51358
2019-04-19,51996
2019-04-20,51996
2019-04-21,52256
2019-04-22,52256
2019-04-23,53234
2019-04-24,53234
2019-04-25,55089
2019-04-26,55089
2019-04-27,56142
2019-04-28,56142
2019-04-29,56142
2019-04-30,56872
2019-05-01,56872
2019-05-02,56872
2019-05-03,58646
2019-05-04,58646
2019-05-05,60402
2019-05-06,60402
2019-05-07,60402
2019-05-08,60617
2019-05-09,60617
2019-05-10,60617
2019-05-11,61836
2019-05-12,61836
2019-05-13,62590
2019-05-14,62590
2019-05-15,62590
2019-05-16,61087
2019-05-17,61087
2019-05-18,60801
2019-05-19,60801
2019-05-20,60801
2019-05-21,60422
2019-05-22,60422
2019-05-23,57647
2019-05-24,57647
2019-05-25,57647
2019-05-26,54977
2019-05-27,54977
2019-05-28,54977
2019-05-29,52228
2019-05-30,52228
2019-05-31,52228
2019-06-01,49646
2019-06-02,49646
2019-06-03,49534
2019-06-04,49534
2019-06-05,49534
2019-06-06,47683
2019-06-07,47683
2019-06-08,47683
2019-06-09,47284
2019-06-10,47284
2019-06-11,47284
2019-06-12,49431
2019-06-13,49431
2019-06-14,49431
2019-06-15,51569
2019-06-16,51569
2019-06-17,51781
2019-06-18,51781
2019-06-19,51781
2019-06-20,52622
2019-06-21,52622
2019-06-22,52622
2019-06-23,52737
2019-06-24,52737
2019-06-25,52737
2019-06-26,54510
2019-06-27,54510
2019-06-28,54510
2019-06-29,56950
2019-06-30,56950
2019-07-01,56950
2019-07-02,57120
2019-07-03,57120
2019-07-04,57120
2019-07-05,58343
2019-07-06,58343
2019-07-07,58343
2019-07-08,58343
2019-07-09,58917
2019-07-10,58917
2019-07-11,58917
2019-07-12,56332
2019-07-13,56332
2019-07-14,56332
2019-07-15,54921
2019-07-16,54921
2019-07-17,54921
2019-07-18,52210
2019-07-19,52210
2019-07-20,52210
2019-07-21,49880
2019-07-22,49880
2019-07-23,49880
2019-07-24,47698
2019-07-25,47698
2019-07-26,47698
2019-07-27,46791
2019-07-28,46791
2019-07-29,46791
2019-07-30,44650
2019-07-31,44650
2019-08-01,44650
2019-08-02,42563
2019-08-03,42563
2019-08-04,40716
2019-08-05,40716
2019-08-06,40716
2019-08-07,39700
2019-08-08,39700
2019-08-09,39700
2019-08-10,40195
2019-08-11,40195
2019-08-12,40195
2019-08-13,39647
2019-08-14,39647
2019-08-15,39647
2019-08-16,40243
2019-08-17,40243
2019-08-18,40243
2019-08-19,39189
2019-08-20,39189
2019-08-21,39189
2019-08-22,40015
2019-08-23,40015
2019-08-24,40015
2019-08-24,40015
2019-08-25,40015
2019-08-25,40015
2019-08-26,40044
2019-08-27,40044
2019-08-27,40044
2019-08-28,40044
2019-08-29,40419
2019-08-30,40419
2019-08-31,40419
2019-09-01,39905
2019-09-02,39905
2019-09-03,39905
2019-09-04,38179
2019-09-05,38179
2019-09-06,38179
2019-09-07,38179
2019-09-08,36578
2019-09-09,36578
2019-09-10,36578
2019-09-11,34926
2019-09-12,34926
2019-09-13,34926
2019-09-14,33179
2019-09-15,33179
2019-09-16,31612
2019-09-17,31612
2019-09-18,30594
2019-09-19,30594
2019-09-20,30594
2019-09-21,29264
2019-09-22,29264
2019-09-23,28915
2019-09-24,28915
2019-09-25,28915
2019-09-26,27645
2019-09-27,27645
2019-09-28,27645
2019-09-29,27645
2019-09-30,27533
2019-10-01,27533
2019-10-02,27534
2019-10-03,27534
2019-10-04,27534
2019-10-05,27584
2019-10-06,27584
2019-10-07,27584
2019-10-08,27846
2019-10-09,27846
2019-10-10,27846
2019-10-11,27846
2019-10-12,27315
2019-10-13,27315
2019-10-14,28318
2019-10-15,28318
2019-10-16,28318
2019-10-17,28318
2019-10-18,29340
2019-10-19,29340
2019-10-20,29340
2019-10-21,30770
2019-10-22,30770
2019-10-23,30770
2019-10-24,32117
2019-10-25,32117
2019-10-26,32117
2019-10-27,33621
2019-10-28,33621
2019-10-29,33621
2019-10-30,33621
2019-10-31,33983
2019-11-01,33983
2019-11-02,33983
2019-11-03,34272
2019-11-04,34272
2019-11-05,34272
2019-11-06,34272
2019-11-07,35951
2019-11-08,35951
2019-11-09,37598
2019-11-10,37598
2019-11-11,37598
2019-11-12,38599
2019-11-13,38599
2019-11-14,38599
2019-11-15,38599
2019-11-16,37946
2019-11-17,37946
2019-11-18,37946
2019-11-19,37946
2019-11-20,37946
2019-11-21,37378
2019-11-22,37378
2019-11-23,37378
2019-11-24,35870
2019-11-25,35870
2019-11-26,35870
2019-11-27,35870
2019-11-28,36029
2019-11-29,36029
2019-11-30,36029
2019-12-01,36029
2019-12-02,35858
2019-12-03,35858
2019-12-04,35858
2019-12-05,35025
2019-12-06,35025
2019-12-07,35025
2019-12-08,34730
2019-12-09,34730
2019-12-10,34730
2019-12-11,35217
2019-12-12,35217
2019-12-13,35217
2019-12-14,35217
2019-12-15,35853
2019-12-16,35853
2019-12-17,35853
2019-12-18,36586
2019-12-19,36586
2019-12-20,36586
2019-12-21,35849
2019-12-22,35849
2019-12-23,35849
2019-12-24,35835
2019-12-25,35835
2019-12-26,35835
2019-12-27,36030
2019-12-28,36030
2019-12-29,36030
2019-12-30,37494
2019-12-31,37494
2020-01-01,37494
2020-01-02,38146
2020-01-03,38146
2020-01-04,38146
2020-01-05,38146
2020-01-06,38443
2020-01-07,38443
2020-01-08,38443
2020-01-09,38573
2020-01-10,38573
2020-01-11,39122
2020-01-12,39122
2020-01-13,39122
2020-01-14,39279
2020-01-15,39279
2020-01-16,38778
2020-01-17,38778
2020-01-18,38778
2020-01-19,39872
2020-01-20,39872
2020-01-21,39872
2020-01-22,38733
2020-01-23,38733
2020-01-24,38733
2020-01-25,39595
2020-01-26,39595
2020-01-27,39595
2020-01-28,40721
2020-01-29,40721
2020-01-30,40721
2020-01-31,38947
2020-02-01,38947
2020-02-02,38502
2020-02-03,38502
2020-02-04,38502
2020-02-05,38128
2020-02-06,38128
2020-02-07,38128
2020-02-08,37302
2020-02-09,37302
2020-02-10,38522
2020-02-11,38522
2020-02-12,40124
2020-02-13,40124
2020-02-14,42066
2020-02-15,42066
2020-02-16,42066
2020-02-17,43691
2020-02-18,43691
2020-02-19,43691
2020-02-20,42926
2020-02-21,42926
2020-02-22,44312
2020-02-23,44312
2020-02-24,44312
2020-02-25,46528
2020-02-26,46528
2020-02-27,46528
2020-02-28,47928
2020-02-29,47928
2020-03-01,47928
2020-03-02,49667
2020-03-03,49667
2020-03-04,49667
2020-03-05,51594
2020-03-06,51594
2020-03-07,51594
2020-03-08,53897
2020-03-09,53897
2020-03-10,56033
2020-03-11,56033
2020-03-12,56033
2020-03-13,55785
2020-03-14,55785
2020-03-15,53249
2020-03-16,53249
2020-03-17,51260
2020-03-18,51260
2020-03-19,49832
2020-03-20,49832
2020-03-21,50642
2020-03-22,50642
2020-03-23,51482
2020-03-24,51482
2020-03-25,51482
2020-03-26,50874
2020-03-27,50874
2020-03-28,50874
2020-03-29,49988
2020-03-30,49988
2020-03-31,49186
2020-04-01,49186
2020-04-02,48279
2020-04-03,48279
2020-04-04,49632
2020-04-05,49632
2020-04-06,48850
2020-04-07,48850
2020-04-08,47059
2020-04-09,47059
2020-04-10,47059
2020-04-11,48870
2020-04-12,48870
2020-04-13,48870
2020-04-14,51135
2020-04-15,51135
2020-04-16,51140
2020-04-17,51140
2020-04-18,51856
2020-04-19,51856
2020-04-20,53625
2020-04-21,53625
2020-04-22,53687
2020-04-23,53687
2020-04-24,53687
2020-04-25,53356
2020-04-26,53356
2020-04-27,51185
2020-04-28,51185
2020-04-29,48705
2020-04-30,48705
2020-05-01,46403
2020-05-02,46403
2020-05-03,44111
2020-05-04,44111
2020-05-05,42156
2020-05-06,40347
2020-05-07,39516
2020-05-08,39516
2020-05-09,39604
2020-05-10,39604
2020-05-11,41351
2020-05-12,41351
2020-05-13,41455
