date_obj,Teacher%20wand price
2018-11-27,2833280
2018-11-28,2833280
2018-11-29,2833280
2018-12-01,2833280
2018-12-02,2933335
2018-12-03,2933335
2018-12-04,2933335
2018-12-05,2933335
2018-12-07,2933335
2018-12-09,2933335
2018-12-10,3062487
2018-12-11,3062487
2018-12-12,3062487
2018-12-13,3062487
2018-12-14,3062487
2018-12-15,3062487
2018-12-16,3062487
2018-12-17,3062487
2018-12-18,3062487
2018-12-19,3062487
2018-12-20,3131808
2018-12-21,3131808
2018-12-22,3131808
2018-12-23,3131808
2018-12-24,3131808
2018-12-25,3131808
2018-12-26,3131808
2018-12-27,3131808
2018-12-28,3131808
2018-12-29,3185418
2018-12-30,3185418
2018-12-31,3185418
2019-01-01,3185418
2019-01-02,3185418
2019-01-03,3185418
2019-01-04,3185418
2019-01-05,3185418
2019-01-06,3185418
2019-01-08,3178585
2019-01-10,3178585
2019-01-11,3178585
2019-01-12,3178585
2019-01-13,3178585
2019-01-14,3178585
2019-01-15,3178585
2019-01-16,3178585
2019-01-17,3102120
2019-01-18,3102120
2019-01-19,3102120
2019-01-20,3102120
2019-01-21,3102120
2019-01-22,3102120
2019-01-23,3102120
2019-01-25,3102120
2019-01-26,3102120
2019-01-27,2949527
2019-01-28,2949527
2019-01-29,2949527
2019-01-30,2949527
2019-01-31,2949527
2019-02-01,2949527
2019-02-02,2949527
2019-02-03,2949527
2019-02-04,2949527
2019-02-05,2813575
2019-02-06,2813575
2019-02-07,2813575
2019-02-08,2813575
2019-02-09,2813575
2019-02-10,2813575
2019-02-11,2813575
2019-02-12,2813575
2019-02-13,2813575
2019-02-14,2813575
2019-02-15,2715975
2019-02-16,2715975
2019-02-17,2715975
2019-02-18,2715975
2019-02-19,2715975
2019-02-20,2715975
2019-02-21,2715975
2019-02-22,2715975
2019-02-23,2715975
2019-02-24,2715975
2019-02-25,2582532
2019-02-26,2582532
2019-02-27,2582532
2019-02-28,2582532
2019-03-01,2582532
2019-03-02,2582532
2019-03-03,2582532
2019-03-04,2582532
2019-03-05,2582532
2019-03-06,2582532
2019-03-07,2582532
2019-03-08,2582532
2019-03-09,2582532
2019-03-10,2453814
2019-03-11,2453814
2019-03-12,2453814
2019-03-13,2453814
2019-03-14,2453814
2019-03-15,2453814
2019-03-16,2453814
2019-03-17,2453814
2019-03-18,2453814
2019-03-19,2453814
2019-03-20,2453814
2019-03-21,2426749
2019-03-22,2426749
2019-03-23,2426749
2019-03-24,2426749
2019-03-25,2426749
2019-03-26,2426749
2019-03-27,2426749
2019-03-28,2426749
2019-03-29,2426749
2019-03-30,2426749
2019-03-31,2426749
2019-04-01,2426749
2019-04-02,2426749
2019-04-03,2497742
2019-04-04,2497742
2019-04-05,2497742
2019-04-06,2497742
2019-04-07,2497742
2019-04-08,2497742
2019-04-09,2497742
2019-04-10,2497742
2019-04-11,2497742
2019-04-12,2497742
2019-04-13,2497742
2019-04-14,2497742
2019-04-15,2497742
2019-04-16,2577969
2019-04-17,2577969
2019-04-18,2577969
2019-04-19,2577969
2019-04-20,2577969
2019-04-21,2577969
2019-04-22,2577969
2019-04-23,2577969
2019-04-24,2577969
2019-04-25,2577969
2019-04-26,2577969
2019-04-27,2577969
2019-04-28,2651591
2019-04-29,2651591
2019-04-30,2651591
2019-05-01,2651591
2019-05-02,2651591
2019-05-03,2651591
2019-05-04,2651591
2019-05-05,2651591
2019-05-06,2651591
2019-05-07,2651591
2019-05-08,2651591
2019-05-09,2651591
2019-05-10,2651591
2019-05-11,2746349
2019-05-12,2746349
2019-05-13,2746349
2019-05-14,2746349
2019-05-15,2746349
2019-05-16,2746349
2019-05-17,2746349
2019-05-18,2746349
2019-05-19,2746349
2019-05-20,2746349
2019-05-21,2746349
2019-05-22,2746349
2019-05-23,2746349
2019-05-24,2746349
2019-05-25,2810840
2019-05-26,2810840
2019-05-27,2810840
2019-05-28,2810840
2019-05-29,2810840
2019-05-30,2810840
2019-05-31,2810840
2019-06-01,2810840
2019-06-02,2810840
2019-06-03,2810840
2019-06-04,2810840
2019-06-05,2810840
2019-06-06,2810840
2019-06-07,2810840
2019-06-08,2810840
2019-06-09,2805511
2019-06-10,2805511
2019-06-11,2805511
2019-06-12,2805511
2019-06-13,2805511
2019-06-14,2805511
2019-06-15,2805511
2019-06-16,2805511
2019-06-17,2805511
2019-06-18,2805511
2019-06-19,2805511
2019-06-20,2805511
2019-06-21,2805511
2019-06-22,2805511
2019-06-23,2718888
2019-06-24,2718888
2019-06-25,2718888
2019-06-26,2718888
2019-06-27,2718888
2019-06-28,2718888
2019-06-29,2718888
2019-06-30,2718888
2019-07-01,2718888
2019-07-02,2718888
2019-07-03,2718888
2019-07-04,2718888
2019-07-05,2718888
2019-07-06,2587726
2019-07-07,2587726
2019-07-08,2587726
2019-07-09,2587726
2019-07-10,2587726
2019-07-11,2587726
2019-07-12,2587726
2019-07-13,2587726
2019-07-14,2587726
2019-07-15,2587726
2019-07-16,2587726
2019-07-17,2587726
2019-07-18,2587726
2019-07-19,2458652
2019-07-20,2458652
2019-07-21,2458652
2019-07-22,2458652
2019-07-23,2458652
2019-07-24,2458652
2019-07-25,2458652
2019-07-26,2458652
2019-07-27,2458652
2019-07-28,2458652
2019-07-29,2458652
2019-07-30,2458652
2019-07-31,2458652
2019-08-01,2458652
2019-08-02,2458652
2019-08-03,2336765
2019-08-04,2336765
2019-08-05,2336765
2019-08-06,2336765
2019-08-07,2336765
2019-08-08,2336765
2019-08-09,2336765
2019-08-10,2336765
2019-08-11,2336765
2019-08-12,2336765
2019-08-13,2336765
2019-08-14,2336765
2019-08-15,2336765
2019-08-16,2336765
2019-08-17,2233827
2019-08-18,2233827
2019-08-19,2233827
2019-08-20,2233827
2019-08-21,2233827
2019-08-22,2233827
2019-08-23,2233827
2019-08-24,2233827
2019-08-24,2233827
2019-08-25,2233827
2019-08-25,2233827
2019-08-26,2233827
2019-08-26,2233827
2019-08-27,2233827
2019-08-27,2233827
2019-08-28,2233827
2019-08-29,2233827
2019-08-30,2233827
2019-08-31,2233827
2019-09-01,2128022
2019-09-02,2128022
2019-09-03,2128022
2019-09-04,2128022
2019-09-05,2128022
2019-09-06,2128022
2019-09-07,2128022
2019-09-08,2128022
2019-09-09,2128022
2019-09-10,2128022
2019-09-11,2128022
2019-09-12,2128022
2019-09-13,2128022
2019-09-14,2128022
2019-09-15,2035603
2019-09-16,2035603
2019-09-17,2035603
2019-09-18,2035603
2019-09-19,2035603
2019-09-20,2035603
2019-09-21,2035603
2019-09-22,2035603
2019-09-23,2035603
2019-09-24,2035603
2019-09-25,2035603
2019-09-26,2035603
2019-09-27,2035603
2019-09-28,2035603
2019-09-29,2035603
2019-09-30,1938886
2019-10-01,1938886
2019-10-02,1938886
2019-10-03,1938886
2019-10-04,1938886
2019-10-05,1938886
2019-10-06,1938886
2019-10-07,1938886
2019-10-08,1938886
2019-10-09,1938886
2019-10-10,1938886
2019-10-11,1938886
2019-10-12,1896144
2019-10-13,1896144
2019-10-14,1896144
2019-10-15,1896144
2019-10-16,1896144
2019-10-17,1896144
2019-10-18,1896144
2019-10-19,1896144
2019-10-20,1896144
2019-10-21,1896144
2019-10-22,1896144
2019-10-23,1896144
2019-10-24,1896144
2019-10-25,1948771
2019-10-26,1948771
2019-10-27,1948771
2019-10-28,1948771
2019-10-29,1948771
2019-10-30,1948771
2019-10-31,1948771
2019-11-01,1948771
2019-11-02,1948771
2019-11-03,1948771
2019-11-04,1948771
2019-11-05,1948771
2019-11-06,1948771
2019-11-07,1948771
2019-11-08,1948771
2019-11-09,2019731
2019-11-10,2019731
2019-11-11,2019731
2019-11-12,2019731
2019-11-13,2019731
2019-11-14,2019731
2019-11-15,2019731
2019-11-16,2019731
2019-11-17,2019731
2019-11-18,2019731
2019-11-19,2019731
2019-11-20,2019731
2019-11-21,2019731
2019-11-22,2019731
2019-11-23,2019731
2019-11-24,2019731
2019-11-25,2019731
2019-11-26,2019731
2019-11-27,2019731
2019-11-28,2019731
2019-11-29,2019731
2019-11-30,2063543
2019-12-01,2063543
2019-12-02,2063543
2019-12-03,2063543
2019-12-04,2063543
2019-12-05,2063543
2019-12-06,2063543
2019-12-07,2063543
2019-12-08,2063543
2019-12-09,2063543
2019-12-10,2063543
2019-12-11,2063543
2019-12-12,2063543
2019-12-13,2063543
2019-12-14,2063543
2019-12-15,2063543
2019-12-16,2063543
2019-12-17,2063543
2019-12-18,2094855
2019-12-19,2094855
2019-12-20,2094855
2019-12-21,2094855
2019-12-22,2094855
2019-12-23,2094855
2019-12-24,2094855
2019-12-25,2094855
2019-12-26,2094855
2019-12-27,2094855
2019-12-28,2094855
2019-12-29,2094855
2019-12-30,2094855
2019-12-31,2094855
2020-01-01,2094855
2020-01-02,2094855
2020-01-03,2094855
2020-01-04,2122396
2020-01-05,2122396
2020-01-06,2122396
2020-01-07,2122396
2020-01-08,2122396
2020-01-09,2122396
2020-01-10,2122396
2020-01-11,2122396
2020-01-12,2122396
2020-01-13,2122396
2020-01-14,2122396
2020-01-15,2122396
2020-01-16,2122396
2020-01-17,2132493
2020-01-18,2132493
2020-01-19,2132493
2020-01-20,2132493
2020-01-21,2132493
2020-01-22,2132493
2020-01-23,2132493
2020-01-24,2132493
2020-01-25,2132493
2020-01-26,2132493
2020-01-27,2132493
2020-01-28,2209165
2020-01-29,2209165
2020-01-30,2209165
2020-01-31,2209165
2020-02-01,2209165
2020-02-02,2209165
2020-02-03,2209165
2020-02-04,2209165
2020-02-05,2209165
2020-02-06,2209165
2020-02-07,2209165
2020-02-08,2209165
2020-02-09,2209165
2020-02-10,2302381
2020-02-11,2302381
2020-02-12,2302381
2020-02-13,2302381
2020-02-14,2302381
2020-02-15,2302381
2020-02-16,2302381
2020-02-17,2302381
2020-02-18,2302381
2020-02-19,2302381
2020-02-20,2302381
2020-02-21,2302381
2020-02-22,2302381
2020-02-23,2401919
2020-02-24,2401919
2020-02-25,2401919
2020-02-26,2401919
2020-02-27,2401919
2020-02-28,2401919
2020-02-29,2401919
2020-03-01,2401919
2020-03-02,2401919
2020-03-03,2401919
2020-03-04,2401919
2020-03-05,2508766
2020-03-06,2508766
2020-03-07,2508766
2020-03-08,2508766
2020-03-09,2508766
2020-03-10,2508766
2020-03-11,2508766
2020-03-12,2508766
2020-03-13,2508766
2020-03-14,2508766
2020-03-15,2621158
2020-03-16,2621158
2020-03-17,2621158
2020-03-18,2621158
2020-03-19,2621158
2020-03-20,2621158
2020-03-21,2621158
2020-03-22,2621158
2020-03-23,2621158
2020-03-24,2621158
2020-03-25,2736631
2020-03-26,2736631
2020-03-27,2736631
2020-03-28,2736631
2020-03-29,2736631
2020-03-30,2736631
2020-03-31,2736631
2020-04-01,2736631
2020-04-02,2860265
2020-04-03,2860265
2020-04-04,2860265
2020-04-05,2860265
2020-04-06,2860265
2020-04-07,2860265
2020-04-08,2860265
2020-04-09,2860265
2020-04-10,2860265
2020-04-11,2957531
2020-04-12,2957531
2020-04-13,2957531
2020-04-14,2957531
2020-04-15,2957531
2020-04-16,2957531
2020-04-17,2957531
2020-04-18,2957531
2020-04-19,2957531
2020-04-20,3046137
2020-04-21,3046137
2020-04-22,3046137
2020-04-23,3046137
2020-04-24,3046137
2020-04-25,3046137
2020-04-26,3046137
2020-04-27,3046137
2020-04-28,3046137
2020-04-29,3113014
2020-04-30,3113014
2020-05-01,3113014
2020-05-02,3113014
2020-05-03,3113014
2020-05-04,3113014
2020-05-05,3113014
2020-05-06,3113014
2020-05-07,3113014
2020-05-08,2966322
2020-05-09,2966322
2020-05-10,2966322
2020-05-11,2966322
2020-05-12,2966322
2020-05-13,2966322
