date_obj,Gardening%20trowel price
2019-08-26,238
2019-08-26,238
2019-08-27,226
2019-08-27,226
2019-08-28,216
2019-08-29,219
2019-08-30,220
2019-08-31,220
2019-09-01,228
2019-09-02,228
2019-09-03,237
2019-09-04,249
2019-09-05,248
2019-09-06,248
2019-09-07,244
2019-09-08,242
2019-09-09,242
2019-09-10,244
2019-09-11,249
2019-09-12,256
2019-09-13,265
2019-09-14,274
2019-09-15,286
2019-09-16,286
2019-09-17,290
2019-09-18,289
2019-09-19,287
2019-09-20,287
2019-09-21,296
2019-09-22,308
2019-09-23,314
2019-09-24,314
2019-09-25,316
2019-09-26,310
2019-09-27,310
2019-09-28,301
2019-09-29,303
2019-09-30,290
2019-10-01,276
2019-10-02,276
2019-10-03,264
2019-10-04,253
2019-10-05,243
2019-10-06,230
2019-10-07,222
2019-10-08,228
2019-10-09,228
2019-10-10,221
2019-10-11,221
2019-10-12,224
2019-10-13,235
2019-10-14,239
2019-10-15,239
2019-10-16,240
2019-10-17,240
2019-10-18,230
2019-10-19,227
2019-10-20,227
2019-10-21,234
2019-10-22,238
2019-10-23,227
2019-10-24,216
2019-10-25,206
2019-10-26,201
2019-10-27,204
2019-10-28,205
2019-10-29,205
2019-10-30,212
2019-10-31,204
2019-11-01,206
2019-11-02,204
2019-11-03,205
2019-11-04,210
2019-11-05,210
2019-11-06,215
2019-11-07,216
2019-11-08,205
2019-11-09,198
2019-11-10,206
2019-11-11,217
2019-11-12,227
2019-11-13,239
2019-11-14,251
2019-11-15,261
2019-11-16,255
2019-11-17,255
2019-11-18,247
2019-11-19,247
2019-11-20,252
2019-11-21,252
2019-11-22,261
2019-11-23,273
2019-11-24,283
2019-11-25,290
2019-11-26,298
2019-11-27,298
2019-11-28,297
2019-11-29,297
2019-11-30,284
2019-12-01,280
2019-12-02,291
2019-12-03,294
2019-12-04,293
2019-12-05,293
2019-12-06,295
2019-12-07,291
2019-12-08,291
2019-12-09,289
2019-12-10,286
2019-12-11,282
2019-12-12,282
2019-12-13,269
2019-12-14,266
2019-12-15,264
2019-12-16,250
2019-12-17,238
2019-12-18,234
2019-12-19,230
2019-12-20,228
2019-12-21,226
2019-12-22,225
2019-12-23,224
2019-12-24,220
2019-12-25,210
2019-12-26,203
2019-12-27,201
2019-12-28,200
2019-12-29,200
2019-12-30,200
2019-12-31,197
2020-01-01,198
2020-01-02,200
2020-01-03,204
2020-01-04,198
2020-01-05,192
2020-01-06,188
2020-01-07,179
2020-01-08,179
2020-01-09,179
2020-01-10,178
2020-01-11,176
2020-01-12,177
2020-01-13,177
2020-01-14,175
2020-01-15,179
2020-01-16,179
2020-01-17,179
2020-01-18,179
2020-01-19,177
2020-01-20,176
2020-01-21,176
2020-01-22,177
2020-01-23,176
2020-01-24,176
2020-01-25,183
2020-01-26,186
2020-01-27,191
2020-01-28,197
2020-01-29,199
2020-01-30,193
2020-01-31,192
2020-02-01,190
2020-02-02,190
2020-02-03,189
2020-02-04,187
2020-02-05,186
2020-02-06,185
2020-02-07,183
2020-02-08,184
2020-02-09,191
2020-02-10,192
2020-02-11,189
2020-02-12,195
2020-02-13,195
2020-02-14,198
2020-02-15,205
2020-02-16,214
2020-02-17,223
2020-02-18,228
2020-02-19,229
2020-02-20,231
2020-02-21,231
2020-02-22,232
2020-02-23,238
2020-02-24,231
2020-02-25,236
2020-02-26,245
2020-02-27,253
2020-02-28,257
2020-02-29,257
2020-03-01,267
2020-03-02,272
2020-03-03,283
2020-03-04,298
2020-03-05,297
2020-03-06,287
2020-03-07,281
2020-03-08,279
2020-03-09,277
2020-03-10,276
2020-03-11,274
2020-03-12,260
2020-03-13,258
2020-03-14,260
2020-03-15,263
2020-03-16,252
2020-03-17,260
2020-03-18,257
2020-03-19,268
2020-03-20,277
2020-03-21,287
2020-03-22,272
2020-03-23,277
2020-03-24,285
2020-03-25,287
2020-03-26,295
2020-03-27,297
2020-03-28,308
2020-03-29,308
2020-03-30,308
2020-03-31,298
2020-04-01,288
2020-04-02,286
2020-04-03,286
2020-04-04,294
2020-04-05,291
2020-04-06,299
2020-04-07,305
2020-04-08,306
2020-04-09,310
2020-04-10,302
2020-04-11,292
2020-04-12,292
2020-04-13,294
2020-04-14,299
2020-04-15,296
2020-04-16,292
2020-04-17,291
2020-04-18,285
2020-04-19,274
2020-04-20,260
2020-04-21,247
2020-04-22,234
2020-04-23,222
2020-04-24,210
2020-04-25,199
2020-04-26,197
2020-04-27,196
2020-04-28,196
2020-04-29,190
2020-04-30,191
2020-05-01,187
2020-05-02,182
2020-05-03,175
2020-05-04,167
2020-05-05,170
2020-05-06,168
2020-05-07,164
2020-05-08,164
2020-05-09,158
2020-05-10,150
2020-05-11,142
2020-05-12,134
2020-05-13,132
